episode,avg_pods,avg_latency,reward,execution_time
146,54.12,1048.4162,-52021.51,1.15
147,41.4,1028.7461,-45627.35,1.15
148,41.6,1012.4627,-51134.94,1.04
149,50.0,1024.5173,-51602.67,1.34
150,52.0,1038.9389,-43727.33,1.25
151,39.16,1020.8912,-47427.16,1.35
152,41.08,1075.102,-40302.61,1.23
153,45.76,1025.8073,-55067.06,1.21
154,55.48,1048.5843,-39832.66,1.25
155,37.6,1036.2867,-51296.17,1.18
156,55.6,1048.4848,-57902.69,1.24
157,43.24,1051.8836,-49345.18,1.25
158,49.92,1053.5245,-43910.22,1.19
159,55.76,1043.929,-41530.26,1.75
160,33.32,1011.8708,-49029.18,1.68
161,43.92,1132.8225,-46789.53,1.16
162,43.6,1051.6844,-47688.21,1.1
163,58.24,1081.3491,-44108.97,1.22
164,61.36,1121.1828,-53999.21,1.29
165,53.2,1022.8494,-49322.13,1.04
166,51.88,1026.4535,-45473.67,1.23
167,50.56,986.664,-54845.72,1.13
168,61.92,988.2688,-50870.22,1.16
169,44.2,1015.993,-56880.36,1.09
170,55.6,1033.1998,-43543.31,1.27
171,45.76,1014.1404,-47281.72,1.19
172,52.64,1003.9488,-41117.43,1.18
173,56.52,1054.1884,-49799.33,1.25
174,39.12,1072.7739,-46129.04,1.15
175,59.0,1058.2755,-43750.79,1.25
176,52.56,1053.156,-51268.51,1.08
177,47.28,1037.855,-45226.92,1.1
178,53.32,1015.4663,-41210.7,1.21
179,43.4,1032.5668,-47500.47,1.2
180,43.72,1046.656,-45664.38,1.22
181,49.96,1020.0023,-45121.13,0.97
182,27.88,995.9776,-49246.9,1.16
183,57.08,1025.9445,-53192.31,1.21
184,46.04,1006.6562,-53131.0,1.23
185,36.88,998.328,-56871.84,1.13
186,59.8,1069.5707,-44435.57,1.12
187,49.88,993.9556,-46894.81,1.15
188,52.8,1035.2093,-55292.71,1.25
189,51.8,1010.5034,-45026.51,1.26
190,49.48,1023.9519,-51358.22,1.27
191,47.84,1082.1142,-46242.54,1.12
192,47.4,1020.8016,-45399.46,1.13
193,48.48,1024.2893,-43352.2,1.25
194,52.12,1036.0542,-49010.16,1.21
195,45.04,1010.3782,-47108.08,1.21
196,58.6,1029.6025,-43533.19,1.21
197,28.64,1022.1802,-52871.79,1.11
198,39.52,1028.68,-41706.11,1.27
199,44.52,1043.7517,-49668.47,1.25
200,49.36,1034.8156,-51327.25,1.25
201,34.44,1011.9606,-50988.99,1.42
202,41.44,1027.0548,-43147.31,1.34
203,50.56,1060.6578,-42051.86,1.19
204,50.56,1079.2154,-55775.15,1.17
205,51.6,1019.469,-43280.49,1.21
206,42.84,1038.6257,-49434.89,1.23
207,54.72,1051.274,-49720.67,1.1
208,47.96,1035.1154,-49539.47,1.13
209,54.68,1085.7275,-49854.0,1.09
210,43.8,1007.5553,-41287.66,1.21
211,43.2,1063.0156,-44083.47,1.22
212,42.8,1039.6601,-47593.9,1.28
213,51.52,1096.8657,-42573.16,1.24
214,46.36,1040.4814,-55156.54,1.11
215,42.76,1027.526,-45592.12,1.27
216,49.24,1044.0754,-45790.77,1.02
217,57.0,1036.8957,-47602.92,1.12
218,59.44,1023.6782,-53239.79,1.23
219,40.36,1037.9876,-53336.61,1.18
220,52.96,1028.6091,-51488.37,1.11
221,41.52,1057.1024,-49711.65,1.19
222,49.92,1030.2396,-49569.35,1.09
223,58.72,1002.8085,-54932.42,1.16
224,43.6,1031.2983,-47460.85,1.12
225,57.28,1027.0974,-41323.35,1.21
226,42.6,1018.041,-49320.44,1.28
227,51.24,1040.8083,-47721.55,1.15
228,49.04,1028.802,-51470.69,1.04
229,46.16,1062.8429,-54090.92,1.25
230,49.52,1025.041,-47309.09,1.26
231,56.2,1030.3372,-49530.28,1.16
232,45.28,1015.7345,-47055.17,1.17
233,50.92,1011.5014,-49479.74,1.11
234,33.76,1008.5573,-51149.88,1.16
235,42.2,1025.6278,-44842.73,1.17
236,42.52,1022.6637,-45363.37,1.21
237,46.68,990.8362,-42939.57,1.3
238,49.16,1036.1738,-47539.6,1.12
239,43.0,1079.3555,-47930.11,1.18
240,47.84,1090.7401,-42583.83,1.12
241,56.96,1059.1255,-57950.28,1.12
242,48.4,991.8155,-50939.51,1.16
243,51.64,1050.782,-45633.28,1.17
244,43.84,1010.3706,-49235.41,1.36
245,28.08,1034.1948,-49419.49,1.18
246,45.48,1041.9064,-53137.01,1.14
247,41.44,1020.8794,-47288.83,1.14
248,44.44,1043.9247,-53752.28,1.13
249,43.56,1034.3505,-43491.17,1.46
250,39.12,1033.3999,-45315.96,1.22
251,56.64,1051.2432,-51999.48,1.13
252,37.12,1009.9008,-50964.37,1.3
253,52.96,1004.5419,-45214.03,1.15
254,49.04,1016.1142,-49160.94,1.25
255,51.6,1039.0832,-47190.6,1.23
256,48.24,1036.9634,-55394.1,1.23
257,47.72,1010.1422,-49020.34,1.25
258,42.48,1031.9741,-45716.76,1.22
259,51.16,1007.1354,-49194.48,1.0
260,27.4,1003.4393,-54835.31,1.23
261,50.0,1087.0164,-52093.21,1.2
262,47.68,1025.6032,-45376.72,1.09
263,43.24,1035.5567,-43492.24,1.16
264,60.04,1071.9827,-55538.52,1.08
265,41.88,1014.0154,-47076.22,1.18
266,55.52,1035.0546,-55574.46,1.21
267,46.16,1036.1358,-45477.26,1.09
268,45.72,1029.5277,-55156.83,0.98
269,54.04,1009.8764,-48952.18,1.08
270,50.56,1028.5577,-45489.93,1.19
271,60.24,1025.9882,-45321.47,1.25
272,53.24,1028.8882,-53091.04,1.1
273,42.68,1036.422,-55628.31,1.2
274,38.6,1018.1285,-45423.86,1.18
275,47.68,1042.068,-59490.63,1.06
276,58.24,1049.1154,-47519.05,1.11
277,38.84,987.8013,-44866.38,1.22
278,48.88,1016.3671,-49144.74,1.26
279,49.8,1000.7759,-41165.47,1.25
280,49.08,1027.6808,-45496.8,1.18
281,56.24,1067.6226,-45751.81,1.18
282,48.6,1015.5887,-51251.32,1.17
283,44.28,1007.6542,-48985.09,1.07
284,54.04,1061.6366,-51020.72,1.14
285,42.36,1000.0032,-50980.02,1.24
286,48.52,1033.4007,-37896.32,1.17
287,54.2,1038.1888,-45531.33,1.18
288,49.2,1034.7682,-57120.38,1.06
289,43.2,1062.198,-51935.12,1.1
290,52.24,1105.6295,-56028.63,1.14
291,46.44,979.8011,-44706.06,1.15
292,44.8,1019.8647,-45214.92,1.16
293,44.72,1023.0002,-53069.61,1.22
294,50.48,1039.3187,-49520.48,1.29
295,45.4,1102.2012,-54070.98,1.02
296,33.92,1063.0941,-54176.22,1.09
297,48.52,1003.8738,-49134.68,1.23
298,50.2,1056.958,-55698.3,1.19
299,27.28,1042.6927,-45788.8,1.09
300,48.8,1022.1821,-47356.9,1.27
301,40.12,1063.8361,-55474.07,1.29
302,53.4,1060.1858,-47530.28,1.21
303,39.52,1038.4455,-45086.54,1.07
304,50.76,1084.3861,-44596.61,1.18
305,41.48,1004.0356,-39209.94,1.29
306,55.44,1043.5176,-45871.3,1.1
307,55.32,1034.752,-53360.82,1.11
308,64.08,1023.3525,-53211.59,1.25
309,58.28,1069.2838,-40562.68,1.32
310,48.48,1014.3856,-43459.76,1.27
311,48.16,1024.5174,-49156.43,1.28
312,42.64,1016.9613,-49138.19,1.29
313,53.16,1028.3489,-47497.7,1.2
314,48.52,1064.1532,-46180.45,1.2
315,57.36,1041.1556,-37890.67,1.32
316,49.16,1029.4538,-51211.77,1.13
317,62.44,1034.8041,-45302.01,1.24
318,55.8,1018.5596,-45165.56,1.16
319,56.92,1062.6722,-45830.3,1.21
320,52.28,989.5472,-46951.95,1.17
321,31.96,1029.6325,-43463.15,1.24
322,53.0,1030.8479,-53230.99,1.16
323,40.68,1037.6193,-41909.69,1.24
324,40.96,1039.157,-49130.3,1.11
325,55.64,1037.0551,-45353.59,1.22
326,46.76,1088.0728,-48394.67,1.14
327,52.8,1029.1699,-49440.91,1.23
328,38.6,1011.9745,-59219.07,1.09
329,43.8,1104.3886,-52322.4,1.27
330,56.96,1031.8512,-43716.62,1.23
331,45.8,1004.6656,-51027.06,1.09
332,42.84,1025.6188,-43276.25,1.27
333,43.08,1003.509,-46829.21,1.31
334,41.96,1021.026,-43331.66,1.27
335,55.96,1040.563,-55495.38,1.25
336,37.64,1071.6988,-54378.59,1.02
337,50.88,1042.5625,-49410.7,1.01
338,44.6,1024.7089,-50933.83,1.15
339,48.28,1063.5017,-47904.87,1.26
340,39.72,1048.6158,-49760.34,1.24
341,49.6,1020.0038,-51210.06,1.35
342,61.4,1062.3278,-59899.3,1.16
343,52.76,1051.4976,-46118.74,1.21
344,30.08,1007.1398,-49084.05,1.12
345,55.2,1015.7216,-51102.28,1.12
346,60.52,1059.1994,-43901.09,1.24
347,45.88,1010.3089,-51108.69,1.08
348,39.8,1003.2432,-49120.81,1.21
349,38.6,1054.1528,-49471.2,1.25
350,54.96,1043.6244,-51324.69,1.2
351,46.12,1057.9384,-49336.87,1.24
352,47.72,1003.5559,-47210.83,1.25
353,46.44,1030.5738,-53590.26,1.22
354,53.36,1035.5647,-45284.57,1.19
355,49.0,1054.1079,-49274.81,1.27
356,48.64,1162.3516,-54944.24,1.16
357,36.72,1033.9382,-55299.31,1.33
358,43.72,1016.6918,-41337.89,1.29
359,47.12,1029.7223,-55069.11,1.17
360,37.68,1034.6863,-53446.28,1.19
361,40.72,1039.5407,-49111.47,1.19
362,47.44,1069.6736,-51761.09,1.16
363,53.72,1038.9073,-49529.07,1.26
364,50.48,1036.7993,-51811.91,1.15
365,57.56,977.984,-54792.78,1.13
366,39.68,1015.0153,-38879.88,1.37
367,35.04,1021.323,-47469.8,1.29
368,54.72,1030.385,-43548.91,2.57
369,41.92,1006.2412,-54877.52,1.13
370,49.96,1045.3075,-49408.28,1.29
371,39.84,1009.7788,-47177.66,1.18
372,42.48,1048.368,-48244.51,1.27
373,44.44,1041.9613,-45585.88,1.3
374,53.72,1044.677,-49387.81,1.31
375,48.12,1026.4553,-55072.53,1.01
376,49.88,1020.7984,-45163.61,1.32
377,42.32,999.6754,-46827.16,1.24
378,44.8,1075.6393,-59647.34,1.1
379,50.64,1011.3494,-45127.49,1.21
380,33.24,1062.4812,-46441.42,1.29
381,55.76,1021.1892,-51223.42,1.19
382,44.88,1037.9093,-47949.29,1.18
383,57.24,1070.31,-47613.19,1.23
384,38.6,1124.9767,-55757.4,1.18
385,46.6,1028.3919,-37590.35,1.2
386,54.6,1055.866,-49315.76,1.19
387,47.84,1001.1912,-50780.97,1.14
388,53.48,1037.0097,-51571.37,1.39
389,39.96,1027.8442,-41525.57,1.32
390,41.72,1013.2019,-46908.31,1.31
391,55.4,1032.0846,-47361.44,1.25
392,51.12,1032.3329,-49483.65,1.22
393,42.8,1030.6788,-49215.43,1.23
394,50.24,1055.6938,-47789.58,1.29
395,51.16,1116.8221,-50369.9,1.14
396,50.44,1112.3936,-51799.58,1.2
397,48.48,1014.9996,-55070.88,1.28
398,51.76,1026.5332,-49002.03,1.31
399,48.96,1044.528,-47397.68,1.24
400,50.04,1057.8365,-55769.5,1.15
401,42.8,1027.6624,-49076.74,1.08
402,46.6,1030.4592,-51382.32,1.34
403,53.32,1054.0023,-49285.3,1.06
404,47.2,987.0119,-46856.35,1.19
405,55.6,1027.8578,-43661.22,1.09
406,57.56,1043.4655,-53207.78,1.08
407,56.8,1080.9956,-49582.7,1.08
408,44.76,1008.9608,-51220.9,1.2
409,40.16,1060.3173,-42042.69,1.3
410,50.36,999.2309,-43093.08,1.23
411,56.2,1030.9435,-45341.04,1.16
412,49.84,1026.853,-49247.97,1.1
413,51.84,1066.2293,-47859.17,1.13
414,49.56,1000.7704,-50946.02,1.21
415,50.84,1023.8222,-43345.22,1.26
416,47.24,1035.902,-45502.9,1.18
417,63.4,1127.5582,-52274.01,1.18
418,37.36,1028.2302,-45521.51,1.06
419,52.24,1002.9203,-49085.58,1.08
420,45.0,1023.0805,-49354.82,1.22
421,54.2,1027.8136,-47368.23,1.18
422,63.4,1062.0401,-53524.0,1.16
423,54.6,1056.8694,-57156.52,1.27
424,46.16,1059.1664,-51469.02,1.19
425,24.92,1017.6454,-47300.95,1.18
426,62.0,989.6768,-42865.94,1.33
427,47.64,1023.7756,-47351.83,1.24
428,43.92,1030.7937,-51430.33,1.2
429,44.2,1164.7203,-47456.85,1.25
430,48.68,1093.3668,-47960.76,1.07
431,43.72,1012.715,-47320.48,1.18
432,40.72,1035.0813,-47029.49,1.24
433,40.96,1009.2724,-51226.01,1.2
434,48.44,1024.843,-47249.5,1.19
435,52.12,1096.7336,-38596.66,1.27
436,46.56,1028.9191,-49211.42,1.05
437,46.52,1018.7789,-51006.04,1.11
438,50.56,1013.5255,-44913.73,1.13
439,57.68,991.1625,-46899.0,1.09
440,43.32,1018.4164,-57155.04,1.13
441,44.44,994.6689,-40840.42,1.22
442,37.68,1023.1836,-43280.83,1.23
443,41.52,1028.5241,-57684.54,1.18
444,52.2,1044.7168,-46043.86,1.21
445,52.36,1058.7719,-44110.29,1.25
446,54.32,1010.6534,-41033.58,1.29
447,58.0,1047.7664,-41777.47,1.25
448,42.84,1043.4082,-41814.05,1.14
449,45.0,1069.5991,-46171.08,1.19
450,37.84,1059.872,-57319.42,0.97
451,56.52,1064.2713,-51802.5,1.3
452,47.08,1033.0845,-47462.15,1.19
453,47.84,1062.3592,-55697.19,1.05
454,61.08,1029.0638,-55018.58,0.97
455,49.04,1073.656,-43878.44,1.17
456,47.12,1032.74,-43385.53,1.19
457,53.0,1001.3827,-47034.46,1.32
458,50.36,1111.5286,-50524.7,1.19
459,46.4,1059.1054,-49731.13,1.15
460,56.2,1098.6832,-56553.2,1.14
461,50.92,1033.5681,-45457.09,1.2
462,46.4,1116.349,-53816.57,1.2
463,49.0,1018.6253,-45249.91,1.18
464,39.48,1010.4653,-50983.77,1.11
465,43.24,1001.1687,-47126.01,1.14
466,42.6,1021.9878,-53439.4,1.17
467,50.16,1001.7077,-49015.99,1.22
468,44.0,978.3958,-52753.73,1.06
469,49.8,1071.8585,-53417.73,1.24
470,49.28,1006.0914,-45142.07,1.14
471,48.0,1045.1648,-53214.42,1.14
472,59.44,1047.676,-45438.92,1.19
473,51.64,1071.8018,-53951.72,1.16
474,36.56,1030.2613,-39425.78,1.17
475,56.72,1059.4944,-55414.43,1.0
476,50.52,1077.144,-44287.81,1.23
477,49.52,1062.8411,-40312.2,1.2
478,43.24,1015.6113,-40941.58,1.2
479,54.32,1028.9692,-39675.04,1.3
480,53.88,1024.8498,-49266.37,1.14
481,35.76,1028.6356,-39534.26,1.39
