episode,avg_pods,avg_latency,reward,execution_time
576,45.16,1009.9628,32.0,2.44
577,36.92,1068.9941,48.0,1.8
578,32.8,1023.6414,31.0,1.85
579,35.36,989.6887,67.0,2.66
580,37.48,1036.7927,45.0,2.79
581,49.12,1016.8384,11.0,1.75
582,34.72,997.369,26.0,2.32
583,48.96,1052.9006,59.0,2.4
584,45.08,1056.0909,29.0,2.1
585,30.04,1001.9795,48.0,2.04
586,46.24,1035.1771,-4.0,2.95
587,40.68,1021.9921,24.0,2.68
588,44.8,1021.7298,52.0,2.1
589,60.04,1052.6577,12.0,1.72
590,44.72,1061.2738,33.0,1.79
591,31.08,991.6564,47.0,2.12
592,49.64,1031.0035,16.0,1.85
593,44.76,1028.4203,31.0,1.69
594,23.4,1010.9609,36.0,1.61
595,42.72,1088.8338,23.0,1.79
596,55.8,1031.951,27.0,1.98
597,41.68,1072.1078,32.0,1.99
598,45.28,1056.1908,44.0,1.67
599,56.24,997.212,38.0,1.92
600,34.24,994.9838,0.0,1.68
601,49.96,1057.4622,10.0,1.68
602,37.0,1003.2976,25.0,1.19
603,30.52,1003.0039,38.0,1.15
604,43.32,1017.4012,31.0,1.31
605,51.52,1007.5622,25.0,1.74
606,39.6,1039.8649,33.0,1.25
607,39.6,1009.5231,59.0,1.19
608,36.56,1022.3571,27.0,1.28
609,35.12,1065.0469,60.0,1.36
610,57.8,1048.2625,15.0,1.22
611,54.6,1021.0187,41.0,1.19
612,49.4,1007.6735,20.0,1.28
613,53.84,1000.9709,25.0,1.19
614,53.28,1004.3897,10.0,1.16
615,49.88,1096.192,46.0,1.37
616,53.08,999.8488,24.0,1.7
617,41.28,1051.461,11.0,1.59
618,42.8,1025.8326,30.0,1.61
619,48.36,1044.1891,22.0,1.49
620,40.6,1005.9175,47.0,1.49
621,34.56,1003.1971,32.0,1.86
622,41.28,1009.8826,31.0,2.05
623,48.76,982.2448,20.0,1.45
624,51.92,1007.3463,15.0,1.56
625,59.16,1005.8786,14.0,1.42
626,50.44,1003.8625,24.0,2.33
627,67.28,997.6162,5.0,1.96
628,41.36,1050.1708,44.0,2.14
629,53.44,1021.4151,0.0,1.75
630,49.12,1002.969,9.0,1.7
631,40.56,1010.2722,50.0,1.91
