episode,avg_pods,avg_latency,reward,execution_time
227,51.24,1067.7848,-48366.9,1.4
228,49.08,1069.271,-51505.92,1.24
229,46.16,1076.0278,-54429.17,1.41
230,49.52,1042.1118,-47457.36,1.38
231,55.24,1009.9733,-49067.42,1.49
232,45.28,1011.1247,-47200.65,1.24
233,50.92,1019.4145,-49631.17,1.19
234,33.76,1002.763,-53092.73,1.19
235,42.2,993.5591,-44913.69,1.25
236,42.52,1029.3746,-45422.75,2.23
237,46.68,985.9079,-42816.37,1.23
238,49.16,1012.8032,-47023.78,1.21
239,43.0,1025.8252,-47171.6,1.3
240,47.84,1117.685,-43320.01,1.25
241,56.96,1027.7364,-57467.55,2.12
242,48.4,996.0895,-51039.51,1.24
243,51.64,1038.4123,-45499.27,1.29
244,43.84,1033.2834,-49157.69,1.43
245,28.08,1035.0507,-49404.9,1.54
246,45.48,1063.896,-53903.16,2.08
247,41.44,1038.8797,-47235.16,1.22
248,44.44,1023.1697,-53389.11,1.12
249,43.56,1037.8068,-43402.51,1.26
250,39.12,1010.9337,-45260.13,1.27
251,56.64,1044.494,-51811.87,2.19
252,37.12,1019.4306,-51094.25,1.31
253,52.96,1036.2404,-45473.71,1.18
254,49.04,1031.6207,-49665.15,0.66
255,51.6,1034.6511,-47530.74,1.32
256,48.24,1015.3816,-55259.95,1.32
257,48.36,1005.7965,-47152.27,1.27
258,42.48,1035.2478,-45362.08,1.25
259,51.16,997.345,-49062.01,1.14
260,27.4,997.9632,-54915.37,1.28
261,50.0,1048.3629,-51330.16,1.27
262,47.68,1007.0091,-45083.4,2.18
263,43.24,1018.2243,-43333.41,1.24
264,60.04,1085.8029,-55763.54,1.16
265,41.88,1012.2234,-47295.01,1.27
266,55.52,1036.9599,-54946.58,1.23
267,46.16,1032.4644,-45580.68,1.98
268,46.92,1045.7692,-57238.88,0.97
269,54.04,999.3079,-48836.46,1.31
270,50.56,1046.6722,-46213.53,1.34
271,60.24,993.5736,-44911.89,1.33
272,53.24,1026.7582,-53196.72,2.2
273,42.68,1049.742,-55314.23,1.19
274,40.28,1026.0579,-43677.64,1.26
275,47.68,1032.6297,-59136.63,1.15
276,58.0,1070.9657,-45879.74,0.57
277,38.84,1003.1064,-45052.42,2.09
278,48.88,1038.8038,-49761.87,1.3
279,49.8,990.3151,-40866.96,1.3
280,49.08,1005.9416,-45134.01,1.27
281,56.24,1049.7072,-45915.78,1.29
282,48.6,1015.0118,-51182.37,2.16
283,44.28,1002.9414,-48846.31,1.13
284,54.04,1058.5348,-51801.37,1.24
285,42.36,1017.8476,-50845.72,1.24
286,48.52,1029.4368,-37284.28,1.25
287,54.2,1054.4368,-45545.11,2.11
288,49.2,1032.1401,-57031.44,1.13
289,43.2,1045.2189,-51773.66,1.18
290,52.24,1103.2793,-56030.37,1.45
291,46.44,985.587,-44772.03,1.3
292,44.8,1022.1654,-45261.81,2.02
293,45.32,1022.9566,-51563.91,1.24
294,50.48,1029.5646,-49426.83,1.2
295,45.4,1155.7866,-54876.97,1.05
296,33.92,1012.8296,-53219.43,1.2
297,48.52,1002.5254,-48934.15,2.27
298,50.2,1036.8796,-55215.02,0.6
299,27.28,1070.5406,-46040.29,1.17
300,48.8,1051.3305,-47685.43,1.31
301,40.12,1045.15,-55224.15,1.38
302,53.4,1082.5796,-47706.06,1.35
303,39.52,997.901,-45058.58,1.91
304,50.76,1051.8188,-43751.07,1.24
305,41.48,995.1039,-38781.87,1.36
306,55.44,1025.7309,-45448.23,1.18
307,55.32,1027.878,-53114.12,1.17
308,64.08,1035.1722,-53334.38,2.2
309,58.28,1059.4236,-40161.2,1.32
310,48.48,1011.1156,-43265.77,1.32
311,48.16,1025.6912,-49338.43,1.42
312,42.64,1025.6992,-49198.2,1.45
313,53.16,1056.236,-47965.96,2.22
314,48.52,1027.0475,-45449.66,1.33
315,57.36,1017.0842,-37197.1,1.4
316,49.16,1048.7769,-51522.3,1.95
317,62.44,1054.9875,-45713.45,1.34
318,55.8,1010.3719,-45229.7,2.12
319,56.92,1040.1818,-45664.31,1.22
320,52.28,1002.9235,-47105.94,0.63
321,31.96,1010.5126,-43325.51,1.45
322,53.0,1031.4994,-53190.13,1.3
323,40.68,1014.6552,-41370.72,2.18
324,40.96,1035.5044,-49472.13,1.17
325,55.64,1057.6356,-45619.61,1.32
326,46.76,1094.8841,-48269.24,1.24
327,52.8,1031.619,-49115.63,1.31
328,38.6,1032.1319,-59139.95,1.97
329,43.8,1092.1812,-52140.64,1.35
330,56.96,1025.9725,-43340.52,1.32
331,45.8,1042.712,-52207.14,1.17
332,42.84,1065.2068,-44067.53,1.47
333,43.08,1009.1386,-47042.92,2.27
334,41.96,1015.1969,-43244.09,1.27
335,55.96,1078.5483,-55506.73,1.32
336,36.44,1089.4002,-54161.51,1.04
337,50.88,1057.0763,-49461.89,1.14
338,44.6,992.0945,-50969.41,2.2
339,48.28,1048.0442,-47765.46,1.35
340,39.72,1067.5021,-50092.11,1.33
341,49.6,1042.8025,-51452.36,1.4
342,61.4,1059.7034,-59820.26,0.68
343,52.76,1017.5135,-45263.97,1.32
344,30.08,1033.7826,-49377.74,1.21
345,55.2,990.7813,-50895.49,1.15
346,60.52,1057.6247,-43302.13,1.29
347,45.88,1047.4544,-51645.43,1.2
348,39.8,1017.4679,-49102.41,1.29
349,38.6,1044.9883,-49479.93,2.14
350,54.96,1048.6693,-51422.81,1.28
351,46.12,1075.1708,-49807.02,1.33
352,47.72,1001.4381,-46940.55,1.53
353,46.44,1044.6666,-53593.27,1.34
354,53.36,1047.6694,-45215.34,2.17
355,47.4,1055.0854,-51393.05,1.34
356,48.64,1133.6181,-54823.41,1.2
357,36.72,1046.229,-55524.84,1.33
358,43.72,1028.6416,-41290.41,1.34
359,47.12,1091.5015,-55926.15,2.12
360,37.68,1026.9856,-53432.87,1.24
361,40.72,1011.8163,-49375.52,1.27
362,47.44,1035.3859,-51429.98,1.31
363,53.72,1043.1069,-49572.57,1.29
364,50.48,1043.9806,-51878.29,1.49
365,57.56,1003.6948,-55245.89,1.07
366,39.68,1008.1958,-39084.5,1.24
367,35.04,1062.3702,-47980.49,1.47
368,54.72,1042.7228,-43300.55,1.3
369,39.96,1015.1547,-56954.64,2.13
370,49.96,1040.056,-49495.38,1.26
371,39.84,1035.4021,-47866.54,1.24
372,42.0,1048.6991,-45286.1,1.26
373,44.44,1026.0423,-45414.69,1.48
374,53.72,1058.0184,-50039.42,2.1
375,48.12,1027.4813,-54974.54,1.04
376,49.88,998.3268,-44787.11,1.36
377,42.32,1049.8169,-47860.51,1.26
378,45.6,1045.6265,-59105.01,1.2
379,50.64,1035.4956,-45370.89,2.07
380,33.24,1045.9888,-45490.07,1.2
381,55.76,1024.6864,-51564.95,1.16
382,44.88,1015.1586,-47354.35,1.19
383,57.24,1030.1282,-47333.38,1.39
384,38.6,1108.155,-55172.68,1.46
385,46.6,1032.0864,-37664.6,0.62
386,54.6,1053.0712,-49266.28,1.24
387,47.84,1005.199,-50881.2,1.16
388,53.48,1034.138,-51814.22,1.37
389,39.96,1028.9996,-41345.03,1.33
390,40.52,1031.9673,-49441.99,2.3
391,55.4,1012.9452,-47292.6,1.31
392,51.0,1070.5739,-47748.76,1.31
393,42.8,1014.1588,-51295.48,1.39
394,50.24,1017.0154,-47140.13,1.56
395,51.16,1116.1283,-50462.14,2.07
396,50.44,1072.4979,-52328.93,1.24
397,48.48,1011.1916,-54940.92,1.33
398,51.76,1029.9581,-49302.96,1.4
399,48.96,1060.1662,-47532.05,1.29
400,50.04,1029.5758,-55253.62,2.04
401,42.8,1039.0699,-49183.23,1.12
402,46.6,1021.3125,-51093.42,1.29
403,53.32,1027.6884,-49092.02,1.16
404,47.2,995.2672,-47062.73,1.26
405,55.6,1057.5152,-44386.15,1.99
406,57.56,1049.9143,-53211.94,1.13
407,56.8,1060.5716,-50009.16,1.1
408,44.76,1019.52,-51037.31,0.56
409,40.16,1068.927,-42133.28,1.36
410,50.36,1002.5362,-43085.45,2.19
411,56.2,1037.2422,-45530.72,1.22
412,49.84,1046.5499,-49750.88,1.18
413,51.84,1091.6162,-47889.05,1.22
414,49.56,1015.4815,-51093.8,1.26
415,50.84,1043.92,-43762.45,2.42
416,47.24,1034.8789,-45669.59,1.15
417,60.52,1124.5325,-50205.94,1.3
418,35.56,1041.0161,-45570.36,1.17
419,52.24,996.5568,-49027.69,1.21
420,45.0,1039.0221,-49801.37,2.24
421,54.2,1038.9564,-47617.19,1.22
422,63.4,1058.1459,-53680.88,1.31
423,54.6,1050.0257,-57259.91,1.27
424,46.16,1039.0576,-51221.47,1.32
425,24.92,1003.1294,-47125.17,2.14
426,62.0,996.4013,-42993.97,1.26
427,51.16,1031.6431,-47002.4,1.15
428,43.92,1046.2108,-51504.83,1.29
429,44.2,1145.61,-46882.77,1.29
430,48.68,1066.3923,-47691.19,0.52
431,43.72,997.347,-47106.35,2.32
432,40.72,1015.13,-47187.83,1.31
433,40.96,1017.0109,-51483.95,1.31
434,48.44,1009.0775,-46943.22,1.22
435,52.12,1090.6148,-38789.6,1.24
436,46.56,1040.4659,-49498.01,2.1
437,46.52,1020.688,-50976.03,1.15
438,50.56,1020.7618,-45010.06,1.23
439,56.96,981.9292,-48832.1,1.14
440,42.84,1025.0768,-55061.22,1.29
441,44.44,1007.7271,-40876.31,2.25
442,37.68,998.8816,-42898.86,1.25
443,42.16,1038.8967,-57587.5,1.16
444,52.2,1042.0652,-45543.15,1.31
445,52.36,1046.4346,-43684.68,1.38
446,54.32,1039.355,-41324.15,2.31
447,58.0,1050.2844,-41898.33,1.32
448,42.84,1063.9078,-42431.89,1.25
449,45.0,1057.9769,-45738.18,1.26
450,37.84,1025.8319,-57528.09,0.99
451,56.52,1083.7888,-51969.18,2.33
452,47.08,1046.4875,-47368.23,0.63
453,47.84,1055.1766,-55715.55,1.13
454,61.08,1042.445,-55493.55,1.03
455,49.04,1068.2938,-43806.07,1.24
456,46.76,1021.928,-43370.2,2.26
457,53.0,991.3691,-46921.97,1.47
458,50.36,1122.7834,-50827.78,1.26
459,46.4,1073.4182,-49592.01,1.22
460,56.2,1029.2184,-55442.35,1.2
461,50.92,1027.829,-45475.15,2.22
462,46.4,1036.2481,-53418.27,1.3
463,49.0,1005.9654,-45231.98,1.24
464,39.48,1010.5384,-51078.14,1.22
465,43.24,1019.2499,-47326.44,1.27
466,45.12,1052.9506,-51814.13,2.49
467,50.16,1005.5193,-49052.27,1.27
468,44.0,992.6574,-52788.57,1.1
469,49.8,1042.5057,-53529.75,1.32
470,49.28,1011.4848,-45211.48,1.2
471,48.0,1062.2154,-53781.82,1.27
472,61.64,1016.4332,-47173.66,1.19
473,51.64,1078.3696,-53789.74,1.23
474,36.56,1017.993,-39377.29,0.66
475,56.72,1029.1234,-55135.85,1.03
476,50.52,1074.8975,-44215.85,1.14
477,49.52,1035.7382,-39473.69,2.27
478,43.4,1018.8475,-41452.3,1.38
479,54.32,1016.0407,-39527.16,1.25
480,53.88,1030.5777,-49280.36,1.21
481,35.76,1056.5696,-39981.72,1.39
482,45.88,992.4462,-38881.77,2.37
483,34.36,1019.3051,-47112.8,1.16
484,40.28,1013.9418,-57223.81,1.18
485,55.48,1057.835,-45999.64,1.25
486,43.44,1026.6861,-47165.17,1.22
487,53.04,1109.0818,-47968.04,2.06
488,42.32,1054.3726,-49600.45,1.37
489,61.2,1003.0011,-37059.02,1.42
490,42.2,1015.1458,-47280.32,1.29
491,39.44,1030.9512,-49274.26,1.32
492,57.28,986.3886,-52874.38,2.15
493,45.52,1012.6725,-55232.4,1.18
494,49.16,1034.9606,-49414.54,1.31
495,51.48,1028.3564,-45520.06,1.33
496,51.36,1012.0861,-43279.23,0.64
497,52.6,1036.2885,-45507.02,2.35
498,44.68,1022.0629,-49359.55,1.28
499,52.96,1024.1976,-49219.31,1.42
500,45.28,1023.9624,-43515.16,1.34
501,38.8,1060.2083,-53444.7,1.35
502,60.4,1049.3212,-55526.03,2.32
503,35.6,973.2572,-48695.42,1.1
504,41.36,998.4655,-56767.77,1.07
505,45.6,1014.3289,-47209.65,1.28
506,55.92,1070.7924,-47635.53,1.31
507,49.4,1049.7186,-49223.32,2.25
508,46.92,1011.0206,-43134.92,1.16
509,49.4,1032.6476,-55495.84,1.19
510,51.44,1034.2229,-51082.69,1.34
511,54.92,1084.7374,-50265.8,1.21
512,53.24,1003.4036,-59002.46,1.43
513,47.04,1039.3051,-37389.51,1.3
514,62.72,1071.5961,-50017.74,1.21
515,49.84,1185.6875,-45386.92,1.26
516,53.56,1047.9788,-48145.9,1.26
517,52.16,1005.8604,-39138.15,1.34
518,48.44,1017.696,-49182.86,1.49
519,48.4,1035.3002,-41554.13,1.45
520,37.44,1015.9352,-49089.49,1.2
521,41.76,1029.19,-43557.99,1.28
522,54.68,1019.7319,-41288.41,1.28
523,58.6,1063.0883,-49573.17,2.48
524,40.64,1027.6369,-59180.27,1.23
525,57.72,1028.8748,-41335.88,1.08
526,54.72,1011.3388,-45119.44,1.29
527,59.36,1015.8289,-51423.37,1.23
528,52.0,1028.1045,-47357.51,2.31
529,32.08,1072.1462,-44553.87,1.13
530,46.88,1041.6053,-47676.31,1.32
531,44.68,1058.5248,-44104.25,1.21
532,56.52,1013.6405,-47480.78,1.09
533,38.8,1052.0414,-53835.38,2.06
534,64.24,1003.9059,-48960.85,1.2
535,51.52,1208.2921,-50119.16,1.19
536,48.96,1043.7539,-50009.05,1.24
537,50.6,982.7436,-40685.75,1.24
538,45.88,1036.4638,-51447.61,2.24
539,49.8,1077.4036,-55675.69,1.22
540,44.96,1043.4638,-43669.83,0.92
541,44.68,1041.8819,-53627.15,1.3
542,52.4,1007.4342,-51154.44,1.21
543,44.76,1027.6246,-57199.08,2.35
544,41.16,974.3777,-58891.56,1.03
545,46.6,1019.1348,-39324.18,1.39
546,54.52,1037.5422,-49548.83,1.18
547,48.04,1051.567,-49819.65,1.29
548,60.16,1095.3596,-52083.62,2.16
549,34.28,1001.2205,-53052.82,1.23
550,55.96,1057.9889,-41833.22,1.19
551,51.04,1022.7946,-55544.62,1.26
552,50.04,1043.2859,-49405.97,1.2
553,54.0,1017.0157,-43212.6,2.42
554,44.36,1053.6507,-49819.1,1.34
555,36.44,1016.378,-37397.15,1.33
556,56.72,1107.2742,-48584.68,1.27
557,50.4,1017.0005,-45128.68,1.34
558,53.08,1039.5264,-45824.19,1.18
559,40.2,1073.971,-50079.44,2.15
560,43.68,1064.1586,-55487.8,1.28
561,46.24,1113.4806,-59969.52,1.38
562,43.8,1027.9617,-37665.3,0.7
563,39.68,1026.8319,-51075.88,1.14
564,52.08,1053.9504,-47642.44,2.29
565,58.12,1021.8757,-45381.79,1.29
566,45.88,1023.268,-45224.99,1.3
567,50.48,1046.4241,-47401.03,1.38
568,55.32,1046.2551,-51327.87,1.32
569,55.84,1052.574,-47553.07,2.1
