episode,avg_pods,avg_latency,reward,execution_time
1763,4.52,42.478,26.0,0.18
1764,6.44,67894.2924,17.0,0.19
1765,4.36,2853.7596,30.0,0.16
1766,4.12,28.4061,28.0,0.16
1767,5.24,2879.4788,21.0,0.16
1768,4.16,35.2655,32.0,0.18
1769,5.16,171081.6296,19.0,0.17
1770,3.92,28.2751,35.0,0.16
1771,4.52,176631.1849,33.0,0.16
1772,4.6,8336.6314,33.0,0.16
1773,3.64,5.3042,34.0,0.17
1774,4.24,10.6455,20.0,0.16
1775,3.96,168305.1282,35.0,0.28
1776,3.48,26.461,36.0,0.25
1777,4.72,67868.9199,25.0,0.17
1778,3.88,67909.2116,27.0,0.17
1779,6.68,67945.8288,14.0,0.2
1780,4.56,60.5908,24.0,0.16
1781,5.28,76184.456,21.0,0.16
1782,5.16,238969.7929,23.0,0.2
1783,4.36,52.8134,35.0,0.22
1784,4.12,36.919,28.0,0.17
1785,3.96,26.4243,30.0,0.14
1786,4.24,67859.3338,21.0,0.17
1787,4.6,67925.9012,27.0,0.17
1788,3.92,35.2452,36.0,0.16
1789,4.12,20.7903,22.0,0.18
1790,4.64,18.7652,23.0,0.16
1791,4.64,0.0126,33.0,0.18
1792,4.8,168305.1285,31.0,0.16
1793,5.28,1202.4201,20.0,0.16
1794,5.04,17.5954,23.0,0.17
1795,4.48,50.9012,23.0,0.17
1796,4.08,168278.8076,28.0,0.16
1797,4.08,339253.0008,20.0,0.82
1798,4.72,68916.2236,19.0,0.21
1799,4.96,67880.5242,24.0,0.16
1800,6.56,2799.3275,11.0,0.18
1801,4.8,42.1289,12.0,0.18
1802,4.52,0.0256,21.0,0.16
1803,4.64,168298.1172,32.0,0.15
1804,4.96,171104.4485,27.0,0.16
1805,4.44,47.8706,31.0,0.2
1806,4.44,36.902,37.0,0.19
1807,4.48,69.6647,22.0,0.21
1808,3.6,44.0408,35.0,0.17
1809,4.12,35.1487,35.0,0.19
1810,3.64,35.7098,29.0,0.18
1811,6.72,120128.3703,16.0,0.17
1812,3.24,0.0846,33.0,0.16
1813,6.8,67858.4433,14.0,0.17
1814,4.96,67891.6838,24.0,0.2
1815,5.48,407102.4459,7.0,0.18
1816,4.36,168305.1351,28.0,0.19
1817,4.2,52.8173,33.0,0.16
1818,4.08,1.7918,23.0,0.17
1819,5.32,168312.1546,21.0,0.2
1820,4.56,26.3661,29.0,0.2
1821,4.6,67860.0663,17.0,0.15
1822,3.76,13.3122,22.0,0.17
1823,4.48,67860.0868,25.0,0.17
1824,5.12,28.6258,22.0,0.16
1825,5.72,67870.6101,23.0,0.17
1826,3.72,18.4416,32.0,0.16
1827,6.84,2801.0187,17.0,0.17
1828,4.2,168290.6964,34.0,0.18
1829,4.56,70.3848,33.0,0.19
1830,4.48,359762.2589,22.0,0.2
1831,4.64,59.6932,25.0,0.21
1832,4.92,38.3088,25.0,0.18
1833,4.92,359752.9464,12.0,0.18
1834,4.32,8.8115,20.0,0.18
1835,4.48,120050.5445,32.0,0.16
1836,4.08,67875.8798,28.0,0.16
1837,4.8,168315.6838,32.0,0.16
1838,3.56,26.3827,37.0,0.16
1839,4.6,69063.452,23.0,0.16
1840,4.6,71.9858,21.0,0.17
1841,4.16,35.1537,35.0,0.15
1842,4.52,288301.1947,31.0,0.15
1843,4.12,61.6001,33.0,0.25
1844,4.92,67893.4552,28.0,0.16
1845,4.36,11.8676,31.0,0.16
1846,4.56,168289.3326,31.0,0.16
1847,4.36,168313.9122,35.0,0.16
1848,4.92,67911.3941,25.0,0.17
1849,4.56,28.1442,30.0,0.22
1850,4.76,67886.2856,27.0,0.16
1851,3.16,28.5355,32.0,0.15
1852,4.24,168278.8191,22.0,0.16
1853,4.4,59.7471,27.0,0.16
1854,5.0,202157.9625,30.0,0.19
1855,4.76,168342.837,26.0,0.16
1856,4.84,67901.366,23.0,0.22
1857,4.08,21.0945,27.0,0.19
1858,4.96,68897.7519,20.0,0.2
1859,4.2,17.5815,25.0,0.24
1860,4.32,67850.3168,19.0,0.21
1861,4.84,47.7624,8.0,0.18
1862,6.04,91.1754,18.0,0.17
1863,4.2,339302.9506,25.0,0.16
1864,4.2,67858.3308,25.0,0.19
1865,4.36,32239.9511,27.0,0.17
1866,5.6,47.3017,23.0,0.18
1867,4.48,120068.1295,29.0,0.24
1868,4.8,168314.0427,32.0,0.19
1869,4.48,67868.8733,24.0,0.17
1870,4.36,67858.4808,24.0,0.18
1871,5.4,20.9324,21.0,0.2
1872,4.48,3.398,18.0,0.2
1873,4.16,37.018,34.0,0.2
1874,3.76,120057.6403,32.0,0.17
1875,4.64,8.7992,31.0,0.18
1876,5.16,2.7592,16.0,0.18
1877,4.04,67883.9197,33.0,0.27
1878,5.96,67848.7082,12.0,0.19
1879,4.8,67910.9494,25.0,0.2
1880,4.0,56.2293,32.0,0.21
1881,4.2,27.25,29.0,0.16
1882,4.04,339264.504,30.0,0.26
1883,4.4,8.8179,23.0,0.17
1884,4.96,528040.9253,27.0,0.2
1885,4.16,0.9701,29.0,0.19
1886,4.24,9.0275,25.0,0.16
1887,4.6,59.6792,30.0,0.24
1888,3.68,17.6155,29.0,0.22
1889,4.24,36.9036,38.0,0.16
1890,3.84,96.6349,34.0,0.15
1891,3.64,63.2552,37.0,0.16
1892,4.28,168306.8845,36.0,0.17
1893,4.24,50.8974,25.0,0.18
1894,3.88,86.8971,33.0,0.19
1895,3.48,35.1616,36.0,0.17
1896,4.64,168330.8986,19.0,0.19
1897,4.68,60.7648,25.0,0.24
1898,3.84,65.013,21.0,0.19
1899,4.08,28.1217,34.0,0.26
1900,3.92,31.1849,35.0,0.19
1901,4.12,35.1772,30.0,0.15
1902,4.32,28.1333,30.0,0.15
1903,4.28,43.9322,35.0,0.15
1904,4.36,168314.0126,32.0,0.15
1905,3.92,21.3126,27.0,0.17
1906,3.68,168278.801,30.0,0.18
1907,3.72,407109.5203,25.0,0.16
1908,5.12,35.3505,24.0,0.17
1909,4.6,67850.482,21.0,0.17
1910,4.68,359753.3718,22.0,0.17
1911,4.56,45.6881,34.0,0.16
1912,5.72,360245.5931,20.0,0.2
1913,3.48,35.1763,34.0,0.16
1914,4.88,336559.304,30.0,0.21
1915,4.68,67914.0089,23.0,0.18
1916,3.92,9.7254,26.0,0.19
1917,4.52,17.5811,33.0,0.19
1918,4.2,17.7466,23.0,0.16
1919,4.92,2808.0884,25.0,0.19
1920,4.2,29.4227,33.0,0.16
1921,4.0,45.689,35.0,0.17
1922,4.88,67918.0744,26.0,0.17
1923,4.16,20.6452,31.0,0.2
1924,5.08,67892.6063,26.0,0.24
1925,4.6,210811.4514,24.0,0.21
1926,4.32,70.2856,31.0,0.22
1927,4.08,35.2449,34.0,0.17
1928,4.32,20.2938,27.0,0.18
1929,4.08,43.936,36.0,0.24
1930,4.0,70.2832,36.0,0.17
1931,4.28,168324.453,34.0,0.16
1932,4.52,51.7509,27.0,0.16
1933,4.4,42.1394,25.0,0.24
1934,4.08,50.9288,18.0,0.19
1935,4.28,35.2585,34.0,0.16
1936,3.52,20.2375,28.0,0.81
1937,4.12,35.2536,28.0,0.19
1938,4.36,67893.6098,19.0,0.16
1939,3.96,70734.8238,33.0,0.17
1940,4.36,67877.1474,20.0,0.17
1941,3.88,36.9063,37.0,0.18
1942,5.2,163.9654,23.0,0.15
1943,4.76,17.7134,20.0,0.18
1944,5.56,23.7154,20.0,0.15
1945,3.76,35.2176,28.0,0.17
1946,4.44,168322.8226,30.0,0.17
1947,4.2,26.3907,26.0,0.16
1948,3.56,43.0107,20.0,0.16
1949,4.24,46.9919,35.0,0.17
1950,5.88,0.9419,19.0,0.27
1951,3.92,8.9202,28.0,0.26
1952,4.4,52.7159,26.0,0.16
1953,4.2,70.3667,35.0,0.17
1954,3.48,63.255,37.0,0.17
1955,3.52,52.7448,39.0,0.16
1956,5.04,60.9961,21.0,0.17
1957,4.08,9.7572,24.0,0.16
1958,3.4,339282.4566,35.0,0.18
1959,4.16,39.9812,27.0,0.17
1960,4.68,407094.4164,19.0,0.17
1961,4.36,35.1485,34.0,0.16
1962,3.8,35.2042,36.0,0.15
1963,5.32,40.9731,19.0,0.21
1964,3.64,51.1633,33.0,0.14
1965,4.2,42.1361,15.0,0.15
1966,4.08,89.6109,30.0,0.16
1967,4.6,507539.7102,27.0,0.16
1968,3.64,61.598,33.0,0.16
1969,2.92,0.04,26.0,0.2
1970,6.64,512356.9442,19.0,0.17
1971,4.48,67925.9074,23.0,0.16
1972,3.84,52.8269,34.0,0.16
1973,6.28,67891.6208,14.0,0.2
1974,4.24,1.2211,19.0,0.16
1975,4.08,51.7577,23.0,0.16
1976,4.44,68923.3137,29.0,0.16
1977,3.08,67849.5853,19.0,0.17
1978,4.48,168364.7945,29.0,0.17
1979,5.44,67849.5409,17.0,0.17
1980,5.0,168305.1374,24.0,0.19
1981,4.44,29.424,34.0,0.17
1982,5.76,60.6834,17.0,0.18
1983,4.68,69.3482,25.0,0.21
1984,4.76,80.3268,26.0,0.15
1985,4.0,50.8987,23.0,0.15
1986,4.24,168315.68,35.0,0.26
1987,3.44,17.7074,31.0,0.27
1988,4.36,35.1492,34.0,0.24
1989,3.28,26.4558,28.0,0.16
1990,4.56,26.3962,29.0,0.17
1991,4.4,8.824,28.0,0.17
1992,5.8,2867.7628,22.0,0.16
1993,5.04,27.2222,27.0,0.17
1994,3.84,89.6051,38.0,0.15
1995,5.56,360185.3805,17.0,0.16
1996,4.68,67857.5108,27.0,0.17
1997,4.48,95.6709,29.0,0.21
1998,3.8,52.7145,36.0,0.21
1999,4.0,17.6092,26.0,0.2
2000,4.04,17.6106,23.0,0.17
2001,5.32,236195.8838,26.0,0.21
2002,4.36,68.5051,24.0,0.16
2003,4.12,168296.4512,34.0,0.14
2004,3.88,35.1695,35.0,0.15
2005,4.84,236214.3036,26.0,0.14
2006,4.92,52.7174,31.0,0.2
2007,3.92,407162.2048,31.0,0.22
2008,4.04,35.1926,30.0,0.15
2009,4.44,19.3453,31.0,0.16
2010,4.28,62.4122,26.0,0.26
2011,5.56,50.9044,17.0,0.18
2012,5.16,524781.2164,26.0,0.16
2013,4.08,8.8263,30.0,0.17
2014,4.52,17.609,25.0,0.16
2015,5.12,26.3747,17.0,0.15
2016,5.04,61.4363,25.0,0.16
2017,4.0,45.7137,35.0,0.2
2018,5.2,27.2284,25.0,0.27
2019,5.24,39700.5647,19.0,0.15
2020,3.84,45.69,34.0,0.15
2021,5.0,407135.8987,21.0,0.15
2022,3.36,8.8133,29.0,0.14
2023,6.16,11.9586,21.0,0.15
2024,3.68,67876.8284,27.0,0.16
2025,5.92,2843.1909,16.0,0.17
2026,4.36,50.9112,25.0,0.2
2027,4.92,8.8087,19.0,0.16
2028,4.88,67927.6594,24.0,0.23
2029,3.96,67917.1304,22.0,0.16
2030,4.36,28.133,34.0,0.15
2031,4.32,35.1499,28.0,0.17
2032,4.28,67857.4798,19.0,0.17
2033,4.84,67861.3327,22.0,0.2
2034,4.08,69.6997,30.0,0.19
2035,4.6,168676.1526,28.0,0.16
2036,5.0,10.5557,34.0,0.18
2037,5.32,67914.9366,20.0,0.16
2038,3.96,17.6077,31.0,0.16
2039,4.4,191378.3048,31.0,0.17
2040,4.28,43.9516,35.0,0.16
2041,3.4,36.9158,28.0,0.14
2042,4.36,68.4829,26.0,0.16
2043,6.64,67849.0912,8.0,0.15
2044,3.8,79.0672,33.0,0.15
2045,4.24,168322.699,33.0,0.14
2046,4.2,70.2824,34.0,0.15
2047,4.4,27.28,20.0,0.22
2048,4.52,86.038,29.0,0.16
2049,4.24,168296.351,33.0,0.16
2050,4.64,79.2141,29.0,0.19
2051,3.84,96.8212,42.0,0.23
2052,4.6,42.9726,27.0,0.25
2053,4.16,35.1599,36.0,0.18
2054,4.92,120051.843,32.0,0.23
2055,5.08,168297.2137,26.0,0.16
2056,4.4,61.5039,34.0,0.21
2057,4.28,19.3364,33.0,0.16
2058,3.96,168322.7054,35.0,0.16
2059,4.24,43.9327,33.0,0.16
2060,4.24,35.1528,36.0,0.19
2061,4.76,28.122,27.0,0.15
2062,3.44,55.8044,38.0,0.15
2063,4.64,52.6761,27.0,0.15
2064,3.96,35.1672,33.0,0.15
2065,4.56,27.5483,31.0,0.15
2066,4.88,67848.669,24.0,0.15
2067,4.64,42.12,18.0,0.16
2068,3.8,61.5606,36.0,0.25
2069,3.88,45.7468,31.0,0.17
2070,5.68,133805.0083,22.0,0.2
2071,4.8,2835.7479,22.0,0.17
2072,4.24,72.044,32.0,0.21
2073,4.72,67892.9292,25.0,0.23
2074,3.64,70.2853,35.0,0.16
2075,5.12,3.8013,23.0,0.17
2076,5.24,171120.1652,17.0,0.17
2077,5.08,67928.1294,21.0,0.17
2078,3.84,44.0418,36.0,0.84
2079,4.48,168321.0848,29.0,0.19
2080,4.32,2869.5141,29.0,0.18
2081,4.84,38.2224,17.0,0.18
2082,4.32,44.1006,33.0,0.15
2083,4.88,339281.4098,4.0,0.14
2084,5.0,168357.7214,29.0,0.16
2085,4.04,70.2842,25.0,0.15
2086,4.52,23.7031,30.0,0.16
2087,4.0,17.5813,30.0,0.16
2088,4.48,335755.9916,33.0,0.18
2089,4.4,70639.018,27.0,0.29
2090,3.56,82.1303,39.0,0.15
2091,3.48,8.8264,28.0,0.26
2092,3.64,36.0291,31.0,0.19
2093,4.68,8.8124,22.0,0.18
2094,5.96,136699.7485,17.0,0.19
2095,4.48,17.5972,34.0,0.17
2096,4.2,20.7644,26.0,0.16
2097,4.8,8.8714,15.0,0.18
2098,4.28,70734.9249,29.0,0.16
2099,4.24,18.4462,22.0,0.17
2100,4.92,23796.7284,25.0,0.21
2101,5.52,2843.1664,18.0,0.15
2102,5.16,2869.5086,23.0,0.15
2103,5.12,67893.4087,19.0,0.15
2104,4.28,62.146,30.0,0.15
2105,4.76,67893.8414,26.0,0.19
2106,5.2,67899.5606,19.0,0.16
2107,3.96,17.5888,32.0,0.18
2108,4.44,26.5694,20.0,0.19
2109,4.64,168305.1304,32.0,0.16
2110,4.84,51.7559,24.0,0.17
2111,4.04,26.4757,29.0,0.16
2112,4.12,43.9374,35.0,0.16
2113,3.64,48.7508,29.0,0.18
2114,3.72,35.1498,39.0,0.21
2115,4.92,359690.7135,28.0,0.2
2116,5.16,77.7364,30.0,0.22
2117,4.04,29.4222,29.0,0.17
2118,5.4,86.1361,25.0,0.18
2119,4.32,67886.8685,28.0,0.17
2120,4.32,67892.5908,31.0,0.16
2121,4.16,699014.4108,29.0,0.15
2122,4.36,67944.327,31.0,0.14
2123,4.4,17.5875,27.0,0.15
2124,4.52,2837.0797,24.0,0.14
2125,3.76,8.9349,29.0,0.19
2126,3.92,61.5034,38.0,0.15
2127,4.24,54.5081,37.0,0.16
2128,3.84,58.133,34.0,0.16
2129,4.8,70678.343,22.0,0.18
2130,3.92,45.6874,37.0,0.16
2131,4.44,88.6997,34.0,0.16
2132,4.2,86.037,29.0,0.16
2133,4.64,88.6516,30.0,0.17
2134,4.68,168280.5453,31.0,0.17
2135,3.68,43.9463,34.0,0.18
2136,4.4,26.3748,30.0,0.18
2137,3.96,43.9372,35.0,0.28
2138,4.12,60.5425,30.0,0.16
2139,4.8,17.8435,26.0,0.16
2140,4.4,29.3008,27.0,0.16
2141,3.28,67857.6127,29.0,0.16
2142,4.16,52.7204,34.0,0.19
2143,4.04,168349.0617,39.0,0.19
2144,4.32,51.8614,27.0,0.16
2145,3.56,52.7279,31.0,0.18
2146,4.8,28.121,29.0,0.17
2147,5.76,86.9828,23.0,0.19
2148,4.36,38.5558,29.0,0.24
2149,4.8,407170.0237,25.0,0.19
2150,4.08,62.4039,30.0,0.16
2151,4.52,67857.5082,29.0,0.16
2152,3.6,35.1616,35.0,0.16
2153,3.88,52.7278,34.0,0.16
2154,5.16,70699.7021,25.0,0.17
2155,4.88,67851.3126,25.0,0.17
2156,5.08,2902.8986,28.0,0.19
2157,4.08,36.9108,35.0,0.16
2158,4.04,52.7309,36.0,0.19
2159,3.84,62.4626,33.0,0.16
2160,4.08,168313.9154,32.0,0.17
2161,3.56,8.8717,27.0,0.16
2162,3.6,29.4452,37.0,0.21
2163,4.08,61.0036,28.0,0.25
2164,4.76,67857.529,21.0,0.2
2165,5.04,59.6862,25.0,0.17
2166,4.32,70691.8827,29.0,0.18
2167,3.56,61.5002,41.0,0.17
2168,3.68,46.5671,33.0,0.16
2169,4.48,63.6444,28.0,0.17
2170,6.12,407134.922,21.0,0.16
2171,5.48,145.4775,17.0,0.17
2172,6.08,2851.1242,20.0,0.16
2173,4.68,67849.8936,26.0,0.16
2174,4.4,35.196,30.0,0.2
2175,3.88,51.7721,28.0,0.19
2176,4.56,35.162,26.0,0.17
2177,4.44,47.0026,33.0,0.16
2178,5.64,234286.0107,25.0,0.19
2179,3.88,35.155,35.0,0.17
2180,4.32,8.8989,32.0,0.16
2181,5.04,237176.5712,25.0,0.17
2182,4.8,171130.2683,25.0,0.16
2183,4.68,168331.4879,32.0,0.17
2184,4.4,168299.4025,28.0,0.16
2185,4.32,119974.18,37.0,0.19
2186,4.52,168305.1408,33.0,0.18
2187,3.48,0.0623,29.0,0.16
2188,4.2,35.1593,34.0,0.18
2189,3.92,43.9106,22.0,0.16
2190,4.8,168298.1007,32.0,0.17
2191,3.96,52.719,36.0,0.16
2192,3.68,35.1713,34.0,0.16
2193,3.72,72.039,34.0,0.15
2194,4.16,67875.0469,27.0,0.17
2195,4.8,50.963,23.0,0.21
2196,5.96,68.4718,24.0,0.17
2197,4.08,52.9557,36.0,0.15
2198,3.92,46.8304,29.0,0.17
2199,4.0,67886.42,28.0,0.16
2200,3.56,20.6492,12.0,0.16
2201,3.84,72.0395,38.0,0.15
2202,4.64,2825.6529,26.0,0.15
2203,4.68,67886.4195,29.0,0.16
2204,4.52,70707.6275,22.0,0.18
2205,4.92,339302.9584,25.0,0.15
2206,4.4,26.3652,31.0,0.15
2207,4.96,70665.5386,26.0,0.22
2208,4.4,168327.5094,34.0,0.17
2209,4.2,67890.8275,19.0,0.23
2210,5.32,27.4302,26.0,0.22
2211,4.48,2851.0445,24.0,0.16
2212,3.84,43.9355,26.0,0.16
2213,5.16,67909.2048,25.0,0.16
2214,4.48,78.1959,28.0,0.19
2215,4.12,70.2923,34.0,0.16
2216,3.96,114772.724,33.0,0.19
2217,4.68,168279.6704,30.0,0.21
2218,4.04,70691.0054,27.0,0.17
2219,5.44,51.8618,24.0,0.17
2220,3.64,8.8308,23.0,0.16
2221,4.8,9.6897,26.0,0.15
2222,4.36,32257.2943,25.0,0.15
2223,3.84,44.1044,33.0,0.17
2224,5.16,168298.083,26.0,0.81
2225,4.12,67890.7926,23.0,0.16
2226,5.04,67849.8948,16.0,0.15
2227,4.28,68915.3652,29.0,0.17
2228,4.4,33943.7287,34.0,0.19
2229,4.32,2828.7171,15.0,0.18
2230,4.04,52.719,36.0,0.18
2231,4.0,17.6421,30.0,0.16
2232,4.72,26.3662,29.0,0.17
2233,3.92,55.7854,35.0,0.18
2234,4.2,26.3703,35.0,0.17
2235,4.56,19.3412,29.0,0.17
2236,3.8,168287.6046,28.0,0.17
2237,4.36,35.1586,31.0,0.2
2238,4.36,69.33,26.0,0.16
2239,4.84,67899.5559,25.0,0.17
2240,4.96,36.9102,26.0,0.2
2241,4.32,9.3396,24.0,0.16
2242,3.6,61.5041,36.0,0.15
2243,3.88,67874.14,30.0,0.15
2244,4.28,9.9893,24.0,0.15
2245,4.76,208012.3055,23.0,0.19
2246,4.92,168291.1112,28.0,0.19
2247,3.64,38.3788,34.0,0.16
2248,4.2,36.8333,29.0,0.22
2249,5.04,168356.0081,27.0,0.22
2250,4.52,67849.5479,21.0,0.21
2251,4.12,31.0485,31.0,0.22
2252,4.04,79.1638,37.0,0.17
2253,4.04,339279.2719,22.0,0.19
2254,5.0,359724.8825,23.0,0.18
2255,5.56,2820.5666,22.0,0.17
2256,4.08,339269.6776,26.0,0.2
2257,4.32,0.0145,22.0,0.22
2258,4.84,67890.7718,20.0,0.17
2259,4.4,67892.5939,30.0,0.2
2260,4.28,36.9096,33.0,0.2
2261,3.24,0.1332,27.0,0.15
2262,7.24,237336.8197,15.0,0.24
2263,3.6,52.7151,40.0,0.21
2264,3.72,26.4675,35.0,0.14
2265,4.48,67852.7488,22.0,0.15
2266,4.64,67918.8804,20.0,0.15
2267,4.6,1065.811,32.0,0.16
2268,4.6,67925.9118,30.0,0.21
2269,4.32,2.6682,19.0,0.17
2270,4.64,67883.8032,30.0,0.18
2271,4.28,63.2566,34.0,0.19
2272,3.84,56.982,33.0,0.15
2273,4.44,70665.7286,27.0,0.17
2274,3.28,18.569,25.0,0.16
2275,4.76,168279.9075,27.0,0.16
2276,6.32,70501.5103,14.0,0.19
2277,3.96,48.7452,36.0,0.19
2278,5.0,168338.6142,29.0,0.2
2279,4.52,67910.165,30.0,0.18
2280,3.44,52.7203,38.0,0.15
2281,5.04,507533.4632,25.0,0.16
2282,4.6,70726.0544,26.0,0.16
2283,4.96,237194.2078,25.0,0.15
2284,4.72,43.9374,30.0,0.16
2285,4.36,56.2296,29.0,0.14
2286,3.36,47.018,41.0,0.14
2287,4.16,26.407,36.0,0.16
2288,4.88,50.9061,27.0,0.18
2289,4.2,61.5154,26.0,0.17
2290,4.56,67875.2318,25.0,0.17
2291,4.16,36.0173,35.0,0.16
2292,4.28,168309.9425,35.0,0.16
2293,4.28,8.8989,30.0,0.19
2294,4.16,29.4258,32.0,0.16
2295,4.92,22.3771,21.0,0.21
2296,3.72,27.8023,34.0,0.26
2297,4.16,70699.726,24.0,0.17
2298,3.6,79.2445,42.0,0.16
2299,4.16,8344.118,37.0,0.16
2300,4.32,169232.6386,35.0,0.16
2301,6.0,156.0423,23.0,0.16
2302,3.08,52.7324,40.0,0.16
2303,4.2,1085.9954,33.0,0.15
2304,3.96,72.5758,34.0,0.17
2305,4.36,43.8909,25.0,0.16
2306,3.8,17.6377,30.0,0.16
2307,4.6,339335.4457,30.0,0.16
2308,3.64,26.3805,36.0,0.15
2309,4.6,77.2476,20.0,0.22
2310,3.8,0.0219,37.0,0.16
2311,3.56,38.2308,28.0,0.16
2312,3.88,17.6428,30.0,0.16
2313,4.72,70701.9145,16.0,0.16
2314,4.4,78.1037,28.0,0.22
2315,5.36,0.0307,19.0,0.18
2316,5.76,77.253,24.0,0.17
2317,4.0,26.3872,26.0,0.27
2318,3.68,168296.3716,37.0,0.15
2319,3.96,35.1551,27.0,0.15
2320,4.0,79.0754,29.0,0.27
2321,3.76,26.3863,25.0,0.15
2322,4.0,67886.5195,27.0,0.15
2323,3.92,67919.013,32.0,0.15
2324,3.68,35.1519,39.0,0.14
2325,4.68,2859.9331,27.0,0.16
2326,4.0,14.6104,28.0,0.17
2327,4.64,59.6974,24.0,0.18
2328,4.56,67926.7835,17.0,0.17
2329,5.0,547263.3629,24.0,0.17
2330,3.56,70.287,41.0,0.15
2331,3.28,70.3136,38.0,0.21
2332,4.56,70699.7719,27.0,0.23
2333,4.56,16.3332,31.0,0.17
2334,4.16,61.4986,38.0,0.16
2335,4.16,2817.7297,28.0,0.16
2336,3.96,0.9302,24.0,0.17
2337,3.8,61.4982,37.0,0.16
2338,3.68,17.6706,30.0,0.16
2339,4.64,70702.7614,23.0,0.26
2340,3.72,79.0665,37.0,0.19
2341,4.36,339320.5128,32.0,0.16
2342,3.72,45.266,18.0,0.17
2343,4.68,17.6655,24.0,0.2
2344,4.32,47.0131,34.0,0.15
2345,4.32,26.5026,25.0,0.16
2346,4.08,55.7795,34.0,0.16
2347,4.12,36.9415,35.0,0.16
2348,4.48,78.1059,29.0,0.17
2349,4.88,35.1504,27.0,0.2
2350,3.52,35.1487,41.0,0.15
2351,4.28,120083.9748,38.0,0.19
2352,3.76,339263.5373,24.0,0.17
2353,5.56,171095.835,23.0,0.17
2354,4.04,35.1657,34.0,0.16
2355,3.64,70.2807,42.0,0.26
2356,4.56,68940.8114,26.0,0.16
2357,3.04,43.9496,33.0,0.15
2358,3.96,1.227,4.0,0.17
2359,3.96,28.1518,32.0,0.16
2360,4.2,43.9955,30.0,0.16
2361,6.0,68994.0654,19.0,0.15
2362,4.04,70.2861,36.0,0.18
2363,4.4,54.4764,28.0,0.16
2364,4.32,52.7152,34.0,0.16
2365,4.48,80.3043,29.0,0.15
2366,3.52,61.5159,37.0,0.21
2367,4.84,2876.5354,27.0,0.17
2368,3.28,26.3782,31.0,0.18
2369,3.76,70.2962,35.0,0.2
2370,4.28,54.0201,3.0,0.16
2371,5.32,43.9307,27.0,0.19
2372,4.6,168313.9142,35.0,0.86
2373,4.44,339320.52,24.0,0.17
2374,3.48,61.5114,38.0,0.17
2375,4.04,69.3372,30.0,0.27
2376,5.16,20.6576,26.0,0.22
2377,4.04,79.0739,30.0,0.17
2378,4.6,44.0294,29.0,0.18
2379,3.88,43.9313,38.0,0.25
2380,3.52,87.8512,45.0,0.22
2381,4.32,202168.5848,29.0,0.19
2382,4.28,35.1788,33.0,0.23
2383,3.48,87.8512,40.0,0.17
2384,4.96,70656.9437,18.0,0.16
2385,4.44,70733.978,28.0,0.15
2386,3.88,60.5459,16.0,0.15
2387,4.76,79.0226,26.0,0.17
2388,3.52,122.9866,43.0,0.16
2389,4.72,67908.3533,20.0,0.2
2390,3.92,61.5522,36.0,0.17
2391,3.6,70.2832,40.0,0.21
2392,4.0,60.6152,7.0,0.2
2393,4.0,168322.707,37.0,0.19
2394,3.48,105.4166,44.0,0.15
2395,3.36,36.9188,34.0,0.16
2396,4.72,359705.4464,32.0,0.25
2397,4.8,1075.4556,26.0,0.24
2398,3.84,200550.644,32.0,0.16
2399,4.2,33914.4304,30.0,0.16
2400,4.72,236190.0984,30.0,0.16
2401,5.28,2876.5336,28.0,0.15
2402,3.68,70.2878,31.0,0.15
2403,4.64,52.9162,32.0,0.18
2404,4.6,35.1626,35.0,0.15
2405,4.28,42.9686,23.0,0.17
2406,4.32,17.5966,26.0,0.18
2407,4.76,18.4487,23.0,0.18
2408,4.2,43.9345,36.0,0.16
2409,4.96,70727.3807,26.0,0.17
2410,4.2,187.5805,26.0,0.16
2411,3.72,53.5966,35.0,0.16
2412,3.6,27.2492,38.0,0.17
2413,3.68,18.5699,29.0,0.15
2414,3.92,43.9384,31.0,0.16
2415,6.52,37.9106,25.0,0.17
2416,3.68,61.4984,42.0,0.17
2417,3.68,35.2542,35.0,0.16
2418,3.52,52.7226,38.0,0.16
2419,6.04,50.9001,18.0,0.16
2420,4.32,168305.1265,33.0,0.16
2421,3.8,61.5034,37.0,0.24
2422,4.0,43.9443,32.0,0.22
2423,3.6,61.6072,42.0,0.17
2424,4.16,26.3746,14.0,0.23
2425,4.28,55.7748,38.0,0.16
2426,3.8,52.7165,36.0,0.16
2427,3.28,397.414,36.0,0.15
2428,4.4,168322.7756,39.0,0.17
2429,5.56,67868.4032,19.0,0.16
2430,3.36,10.9749,22.0,0.16
2431,4.88,239012.737,27.0,0.18
2432,4.2,340300.3082,19.0,0.23
2433,3.68,339278.4444,30.0,0.17
2434,4.64,70698.8733,22.0,0.17
2435,5.32,122882.7568,24.0,0.19
2436,5.08,78.1538,26.0,0.16
2437,3.52,61.4999,37.0,0.15
2438,3.88,59.8488,31.0,0.16
2439,4.8,68905.7144,24.0,0.18
2440,4.6,238986.3956,32.0,0.18
2441,4.6,1048.2562,20.0,0.21
2442,3.48,87.8494,29.0,0.18
2443,3.92,53.0508,7.0,0.21
2444,3.4,35.1595,39.0,0.13
2445,2.8,8.8817,15.0,0.14
2446,4.2,64.5633,33.0,0.16
2447,3.96,60.5564,25.0,0.22
2448,4.4,52.7188,30.0,0.19
2449,4.44,29.5843,26.0,0.19
2450,3.92,61.5123,37.0,0.17
2451,4.04,61.4967,39.0,0.16
