episode,avg_pods,avg_latency,reward,execution_time
215,6.76,125.6153,-3583.47,0.22
216,7.48,4857.386,-2554.42,0.23
217,8.36,20.5682,-3508.78,0.18
218,9.96,1550.9109,-3795.21,0.21
219,6.48,694032.2127,-3753.49,0.17
220,10.48,360092.5934,-3220.14,0.35
221,8.68,359201.5316,-3539.01,0.39
222,9.08,359886.4828,-3009.88,0.26
223,10.04,410815.5033,-3505.41,0.2
224,9.0,42.0046,-2905.12,0.19
225,7.64,35.321,-3750.33,0.31
226,9.12,114874.4955,-3252.63,0.29
227,8.0,185848.6448,-2524.02,0.27
228,9.92,355135.5306,-3251.13,0.31
229,8.92,238982.529,-2790.6,0.33
230,10.48,2.0197,-3500.28,0.28
231,10.04,1.4054,-3755.14,0.3
232,8.64,997404.3893,-2549.92,0.27
233,7.36,9.9779,-3227.79,0.22
234,8.32,2088.6763,-3750.13,0.24
235,7.44,56525.1275,-4250.57,0.27
236,6.72,1.2424,-3251.81,0.21
237,8.48,39295.3387,-2944.63,0.22
238,11.92,1.311,-4032.69,0.23
239,10.4,2581.4564,-2943.8,0.2
240,7.12,457252.6518,-2503.23,0.28
241,10.48,360152.7558,-4250.13,0.2
242,6.8,1384600.3322,-3750.93,0.23
243,8.68,359966.256,-3000.97,0.22
244,10.36,358226.7021,-4139.67,0.2
245,7.16,418.0663,-3500.33,0.21
246,7.24,908106.3153,-4000.85,0.21
247,6.88,23.377,-3321.66,0.15
248,7.84,39477.8758,-3250.39,0.15
249,7.72,65.018,-2500.89,0.21
250,6.92,438.0287,-2738.47,0.2
251,9.6,354261.1273,-3325.32,0.19
252,8.24,5445.485,-3001.02,0.19
253,9.28,360799.0429,-2010.23,0.21
254,12.76,2703.5019,-4251.15,0.18
255,9.12,119321.8138,-2782.41,0.18
256,9.04,88.2632,-4758.76,0.18
257,6.96,359534.4439,-3517.19,0.19
258,7.04,361160.074,-3253.15,0.19
259,9.44,337018.9649,-2933.13,0.19
260,7.76,23.6683,-3751.5,0.2
261,10.64,119092.0682,-3194.67,0.16
262,8.84,648719.3016,-3500.47,0.18
263,8.36,1136068.6371,-3499.66,0.19
264,7.36,2686.4544,-2562.74,0.17
265,7.6,71706.2799,-2278.12,0.18
266,9.4,19.3422,-2252.13,0.22
267,9.08,340071.0087,-3312.79,0.2
268,8.88,8308.507,-2500.32,0.19
269,9.76,360167.2591,-3506.13,0.22
270,11.24,1082098.8886,-3750.16,0.2
271,9.08,68755.1251,-3228.24,0.17
272,9.4,359683.6296,-3500.83,0.19
273,5.64,131905.546,-4303.22,0.17
274,8.12,33995.182,-4000.12,0.18
275,9.76,9.4447,-4061.62,0.2
276,10.6,361045.2861,-4000.13,0.22
277,8.76,3.494,-3085.83,0.2
278,9.88,119207.0352,-3500.5,0.23
279,8.48,720075.6838,-2122.04,0.17
280,6.52,1.7817,-3044.11,0.24
281,9.64,119071.4614,-1504.87,0.22
282,9.4,44.5732,-3001.42,0.17
283,7.24,1851398.4374,-4750.98,0.21
284,8.96,1761185.8364,-3751.31,0.2
285,9.32,148.47,-3033.37,0.17
286,10.24,3.4029,-2803.52,0.19
287,9.56,57126.6942,-3500.39,0.24
288,6.32,0.4793,-3259.15,0.21
289,9.88,336223.7597,-3089.52,0.15
290,10.0,187.3936,-3072.87,0.16
291,9.44,15.4078,-2047.67,0.22
292,9.4,118956.9095,-3009.75,0.23
293,7.4,111910.2101,-3010.58,0.22
294,11.52,356950.4444,-2750.94,0.21
295,9.04,71370.4371,-2023.21,0.2
296,10.0,151318.2787,-2506.68,0.25
297,7.76,38.3376,-4002.86,0.21
298,5.8,3.3448,-3023.97,0.19
299,6.24,1174682.5982,-2051.17,0.16
300,7.32,2810043.4342,-4007.54,0.18
301,10.04,719688.6153,-3500.21,0.3
302,9.56,2.7398,-2752.55,0.32
303,12.84,337634.3761,-3251.1,0.3
304,7.88,145.5575,-2753.51,0.27
305,8.24,39.6266,-2853.1,0.18
306,7.76,2046982.5737,-3438.66,0.23
307,7.72,145.4157,-3250.27,0.22
308,10.96,0.092,-3501.5,0.25
309,10.6,202318.0088,-3750.58,0.19
310,8.56,120334.4417,-2334.86,0.21
311,7.56,359703.9137,-2535.58,0.2
312,8.92,119135.3747,-3797.13,0.21
313,8.64,360166.6944,-3003.35,0.21
314,6.36,57.6328,-3004.18,0.18
315,9.24,120013.8766,-1756.98,0.19
316,9.4,714031.7213,-3801.59,0.2
317,8.28,404246.7163,-3323.54,0.19
318,10.56,240034.2553,-3500.28,0.27
319,7.96,528.931,-2697.61,0.22
320,7.4,21.4208,-2542.87,0.21
321,8.08,1.2396,-2025.87,0.24
322,7.16,1423944.0742,-3750.47,0.17
323,8.32,76642.0069,-3507.35,0.16
324,10.84,360168.9704,-2029.92,0.16
325,11.8,360168.8812,-2548.39,0.19
326,8.8,33939.0187,-2301.82,0.19
327,6.84,719689.1899,-3005.59,0.19
328,6.36,7739.621,-4500.12,0.18
329,9.72,2705.1752,-3023.78,0.18
330,8.84,191416.3824,-4004.67,0.2
331,7.24,446.8827,-3750.46,0.21
332,10.24,7.0068,-2175.01,0.16
333,9.68,683994.0877,-3561.56,0.17
334,8.04,121298.7194,-3501.23,0.19
335,10.36,2763.0743,-3250.83,0.18
336,6.52,119081.3514,-2751.98,0.18
337,6.4,65947.2685,-2513.79,0.2
338,8.24,622.9429,-3500.17,0.23
339,9.32,499550.5785,-4034.01,0.18
340,7.52,237881.5654,-3308.97,0.18
341,7.72,337238.83,-3181.98,0.27
342,10.88,0.0543,-3500.17,0.18
343,7.8,714933.9465,-3250.22,0.17
344,10.08,359667.3471,-2575.49,0.21
345,9.32,64486.5562,-3033.66,0.21
346,6.4,9.2251,-2598.6,0.29
347,7.72,120037.2261,-3595.39,0.29
348,5.68,239803.3145,-3278.93,0.21
349,10.2,263339.5146,-3072.29,0.24
350,10.32,157050.7816,-3501.23,0.21
351,10.6,0.154,-4503.44,0.24
352,8.0,10.3017,-3000.61,0.17
353,9.24,126874.9479,-4246.19,0.17
354,9.24,744.3018,-3014.1,0.16
355,7.04,0.697,-3501.24,0.16
356,9.92,1006.1549,-4000.24,0.3
357,10.36,23795.3002,-2684.45,0.28
358,8.72,355135.6439,-3001.73,0.3
359,9.16,7.996,-2699.61,0.29
360,8.68,5.5216,-2841.27,0.22
361,9.44,1285.6502,-2761.42,0.2
362,7.76,2.0095,-2797.35,0.32
363,8.28,29.9124,-2000.48,0.16
364,9.08,5601.4187,-2786.96,0.16
365,7.6,1.608,-3018.57,0.19
366,9.76,648038.757,-2521.64,0.19
367,8.16,421.2639,-2505.96,0.15
368,7.16,0.3358,-2253.27,0.21
369,8.64,120325.7626,-4003.17,0.25
370,10.4,729320.9296,-3502.75,0.19
371,9.08,1331575.8343,-4500.18,0.16
372,8.12,71364.0255,-2750.49,0.16
373,8.68,19.277,-2750.56,0.2
374,8.76,131.0422,-2859.73,0.24
375,8.84,364649.276,-3501.93,0.19
376,6.24,2802.4237,-3073.0,0.21
377,10.08,122697.8091,-2252.01,0.25
378,10.16,360168.2766,-3759.52,0.24
379,6.72,633.811,-3525.11,0.22
380,6.96,689430.8638,-3750.2,0.22
381,9.96,9.2179,-3505.67,0.34
382,8.4,722140.9634,-3502.64,0.42
383,8.88,598063.165,-4138.27,0.41
384,8.96,0.5409,-2756.17,0.23
385,8.56,120050.4308,-3827.26,0.21
386,12.52,8.2662,-3012.06,0.18
387,8.08,0.0901,-2753.51,0.2
388,7.76,2.6319,-2563.37,0.19
389,5.4,147.2405,-2532.6,0.17
390,8.68,4261.4674,-4307.78,0.17
391,7.72,3949.175,-1507.94,0.2
392,6.64,176668.291,-3750.44,0.17
393,8.0,340073.9306,-4044.41,0.19
394,10.76,431028.8944,-2765.57,0.18
395,9.56,458026.2997,-2500.5,0.17
396,8.16,1302.7726,-3001.16,0.23
397,9.28,224831.9942,-3505.66,0.2
398,9.28,0.1185,-3750.74,0.2
399,6.28,0.9882,-2518.74,0.21
400,9.16,2042.4017,-3755.54,0.23
401,9.12,2.6341,-3303.58,0.19
402,7.32,10.1156,-2501.81,0.17
403,11.84,3.4807,-3085.87,0.2
404,7.4,1.179,-3779.27,0.17
405,9.48,120.7613,-2757.28,0.18
406,6.96,71393.5204,-3835.4,0.21
407,10.68,7.7464,-2755.16,0.23
408,9.32,1.3263,-3282.6,0.16
409,7.76,0.033,-2250.24,0.17
410,6.6,77.5615,-2505.31,0.21
411,8.48,240119.0757,-3429.55,0.17
412,11.32,0.015,-2751.19,0.19
413,8.56,0.0616,-2751.37,0.22
414,7.48,839310.1124,-3537.78,0.18
415,8.92,3351.7086,-3533.92,0.23
416,10.28,9.3158,-2730.99,0.19
417,10.16,3.0706,-3250.18,0.19
418,9.8,0.0257,-3500.29,0.22
419,9.6,23911.4339,-2825.86,0.19
420,11.72,4.6059,-3528.7,0.19
421,7.96,3597.7315,-2751.47,0.18
422,10.32,32240.587,-3308.3,0.19
423,8.76,32239.2383,-3001.62,0.19
424,7.84,857005.6397,-3075.75,0.18
425,6.04,0.2203,-3504.92,0.18
426,10.76,122607.6821,-3028.47,0.17
427,7.44,112967.5294,-2251.41,0.25
428,7.92,79.7271,-2800.64,0.22
429,6.88,360041.1889,-3001.96,0.22
430,10.92,1006.2881,-2002.05,0.19
431,7.76,0.2064,-2754.84,0.19
432,11.56,19.8413,-3003.56,0.2
433,8.92,243740.34,-3507.99,0.19
434,11.44,623.0811,-3561.71,0.21
435,9.88,1079537.9537,-2855.09,0.19
436,9.6,21.6731,-3031.43,0.18
437,9.36,437.5038,-3529.17,0.2
438,9.8,0.0187,-2750.33,0.2
439,11.48,465959.2434,-2768.06,0.21
440,11.0,118939.6297,-4001.14,0.21
441,6.2,152.1277,-3304.03,0.22
442,10.96,360179.5986,-3075.12,0.18
443,11.72,714427.9968,-4049.21,0.16
444,10.6,3.9292,-3097.91,0.18
445,9.52,19.319,-3001.61,0.18
446,10.08,289555.064,-3751.66,0.18
447,11.72,355281.5342,-3522.26,0.22
448,10.24,430499.0364,-4015.74,0.27
449,8.4,32799.6695,-3076.92,0.2
450,8.4,1538533.7408,-4057.8,0.2
451,6.08,360981.9062,-4031.79,0.21
452,8.32,568.6888,-2829.71,0.19
453,9.96,5371.0277,-3315.14,0.2
454,9.8,630.2736,-3250.54,0.22
455,8.92,0.1745,-3003.17,0.22
456,8.64,186410.5677,-2806.12,0.17
457,11.56,359877.0435,-3057.95,0.16
458,9.04,1664.9038,-2250.7,0.19
459,10.8,335729.1186,-2501.85,0.18
460,8.92,356983.3195,-3047.9,0.18
461,7.64,2708.8318,-3577.54,0.24
462,8.08,96712.4531,-4028.28,0.2
463,12.84,237879.1729,-3501.25,0.21
464,7.8,71607.6408,-2810.12,0.19
465,10.6,120115.8535,-4219.81,0.2
466,9.12,74756.1181,-2752.11,0.2
467,7.4,19.9976,-3250.02,0.31
468,7.88,0.1812,-2504.43,0.28
469,9.04,695424.2885,-3263.33,0.23
470,6.28,52.6809,-3403.26,0.23
471,9.64,121756.6612,-3251.55,0.22
472,9.52,59.0587,-3753.9,0.22
473,8.56,202261.9246,-3261.19,0.27
474,6.16,25.0704,-2785.07,0.25
475,9.8,339906.8579,-4250.2,0.2
476,9.24,475777.6653,-3005.44,0.21
477,8.12,360002.166,-3221.09,0.19
478,9.92,46.6657,-2709.98,0.28
479,9.08,1799227.3955,-3082.83,0.21
480,11.36,0.2228,-2751.28,0.22
481,6.76,2.0588,-3750.55,0.21
482,9.68,7.0561,-1375.72,0.26
483,11.32,67883.9715,-3250.96,0.16
484,7.76,32333.7003,-3515.89,0.16
485,5.8,622.981,-2255.81,0.2
486,8.76,119349.3862,-3500.24,0.16
487,8.28,370451.7918,-3251.6,0.23
488,8.52,949146.8097,-4250.12,0.18
489,10.32,712210.7419,-3001.17,0.18
490,9.28,0.1201,-3752.82,0.18
491,7.2,386.9828,-2810.28,0.17
492,8.48,360796.9669,-3761.58,0.22
493,7.52,1006.8792,-3018.54,0.22
494,10.6,73136.1536,-4000.18,0.24
495,9.44,0.1867,-4750.28,0.23
496,8.64,8113.2454,-3011.32,0.18
497,9.08,686579.8086,-3440.51,0.21
498,8.92,66841.2006,-3257.31,0.19
499,10.04,352336.3706,-2258.37,0.17
500,8.44,2.649,-3059.02,0.16
501,7.76,0.0313,-3500.48,0.18
502,9.28,1246.7471,-3032.36,0.19
503,9.0,128951.3235,-4526.61,0.17
504,5.64,25310.7225,-3294.33,0.15
505,8.32,121507.5796,-2274.3,0.21
506,6.28,539961.9988,-3503.31,0.21
507,9.0,0.3391,-3252.28,0.22
508,10.52,5453.8613,-3000.16,0.22
509,7.96,0.04,-3250.56,0.2
510,7.48,11.794,-3075.93,0.2
511,7.8,1595550.8421,-2751.63,0.18
512,8.08,115.1311,-3755.29,0.2
513,8.8,499303.8494,-3504.42,0.2
514,11.4,161829.0035,-3256.34,0.19
515,9.64,2802.6258,-3029.89,0.19
516,8.44,356820.4908,-2514.11,0.21
517,10.24,1285.2995,-2505.51,0.27
518,8.76,0.9899,-3001.5,0.21
