episode,avg_pods,avg_latency,reward,execution_time
158,7.8,359703.3464,5.0,0.23
159,4.72,62.8289,22.0,1.32
160,8.92,1030.5729,-3.0,0.34
161,7.52,373139.8965,2.0,0.31
162,8.52,431.6668,6.0,0.35
163,5.56,4.3262,25.0,0.33
164,9.64,66933.2805,-1.0,1.52
165,7.0,1084930.5676,1.0,0.2
166,12.28,118939.596,0.0,0.2
167,12.68,360083.9422,-3.0,0.2
168,8.32,566.4133,-9.0,0.19
169,5.84,10.703,15.0,1.08
170,9.36,123.8092,-3.0,0.27
171,11.56,24.1199,-6.0,0.29
172,4.64,67902.2476,13.0,0.27
173,11.0,880.1934,-10.0,0.24
174,6.32,120143.4255,3.0,0.21
175,6.64,97.498,-3.0,1.03
176,7.4,240034.8486,11.0,0.25
177,4.12,120031.2508,16.0,0.2
178,13.48,74.5255,-3.0,0.22
179,8.36,360229.5128,2.0,0.21
180,3.72,0.022,-3.0,1.23
181,9.24,0.3488,-3.0,0.24
182,8.32,1467.4805,-1.0,0.24
183,2.88,0.0244,2.0,0.22
184,7.8,5.0812,-10.0,0.24
185,6.28,40.7959,-4.0,1.14
186,3.84,28.1554,20.0,0.22
187,5.28,45.3621,-5.0,0.19
188,3.52,0.0807,13.0,0.21
189,8.44,41921.0844,-1.0,0.2
190,5.0,359714.1893,6.0,1.03
191,7.32,22.1858,-4.0,0.29
192,5.0,39.5459,22.0,0.22
193,6.68,9.3333,-10.0,0.21
194,4.96,719503.6231,-5.0,0.21
195,4.52,19.5098,20.0,1.81
196,7.8,0.0201,4.0,0.32
197,4.56,1.9161,11.0,0.34
198,3.68,5.4617,15.0,0.23
199,8.08,240041.0971,15.0,0.23
200,10.8,0.7314,-9.0,1.22
201,8.08,145.8826,-2.0,0.22
202,7.88,106.7681,2.0,0.21
203,9.4,4854.6986,3.0,0.22
204,5.12,28.2133,25.0,0.23
205,5.88,307766.652,12.0,1.01
206,10.16,430.1489,-3.0,0.27
207,7.44,120436.3745,3.0,0.27
208,4.28,119974.9576,13.0,0.21
209,12.76,755.7982,-1.0,0.2
210,5.6,0.618,13.0,1.08
211,11.6,335727.0241,-4.0,0.22
212,5.96,0.224,-2.0,0.2
213,5.72,13.2685,17.0,0.22
214,8.0,547573.0653,2.0,0.23
215,7.52,145.4826,1.0,0.22
216,11.16,0.5093,4.0,0.27
217,7.84,240031.2552,5.0,0.21
218,5.8,710564.1724,11.0,0.19
219,7.72,2.1478,-7.0,0.22
220,6.6,5957.4695,5.0,0.27
221,10.48,354258.6842,-6.0,1.05
222,9.08,4889.5139,-2.0,0.25
223,9.84,1065.1489,-5.0,0.19
224,8.36,909.2597,-2.0,0.21
225,9.68,119081.4505,1.0,0.22
226,8.44,356123.2845,-1.0,1.05
227,6.48,120048.7479,9.0,0.25
228,7.08,10.6721,17.0,0.23
229,6.68,480092.9312,18.0,0.33
230,8.04,460.8058,3.0,0.24
231,9.32,0.1744,-2.0,1.21
232,6.0,67878.6026,18.0,0.29
233,10.32,35347.4337,0.0,0.25
