episode,avg_pods,avg_latency,reward,execution_time
254,8.0,421.6169,1.0,0.23
255,5.24,20.8542,27.0,0.28
256,8.48,164.0902,-1.0,0.25
257,4.48,10.6659,19.0,0.24
258,3.4,8.9209,24.0,0.2
259,7.24,139.1657,5.0,0.25
260,7.92,9638.5446,4.0,0.22
261,5.12,12.3165,28.0,0.24
262,4.24,168296.6442,32.0,0.22
263,6.68,3.6528,0.0,0.25
264,11.84,0.1082,0.0,0.25
265,11.84,6.4428,3.0,0.23
266,8.36,422.0955,0.0,0.23
267,7.6,1.4086,3.0,0.21
268,12.8,74.6256,-1.0,0.21
269,15.28,16.6619,-7.0,0.19
270,5.44,1194517.7366,2.0,0.22
271,6.84,120018.4757,23.0,0.21
272,8.84,0.0776,3.0,0.23
273,8.28,1.7402,4.0,0.22
274,7.36,1.6938,2.0,0.2
275,7.64,46.1953,0.0,0.21
276,5.8,1079206.9954,8.0,0.19
277,8.2,3.0322,-4.0,0.23
278,4.08,31.742,31.0,0.21
279,3.0,8.8304,8.0,0.25
280,5.04,1.9225,27.0,0.25
281,5.64,120040.1945,26.0,0.26
282,5.84,479718.6854,4.0,0.26
283,7.88,1126497.806,-3.0,0.28
284,10.48,64569.8302,1.0,0.26
285,9.92,432.7553,-3.0,0.28
286,6.92,17.6763,22.0,0.29
287,5.96,120024.2218,28.0,0.32
288,8.4,0.0459,-2.0,0.27
289,10.44,1263.0192,2.0,0.32
290,9.04,174327.1218,-3.0,0.27
291,7.4,360187.2711,16.0,0.31
292,10.24,842.265,0.0,0.28
293,12.16,703689.8982,-2.0,0.26
294,7.32,11.066,16.0,0.24
295,10.52,0.698,-3.0,0.25
296,9.88,420.994,-2.0,0.21
297,6.48,19.3419,21.0,0.24
298,13.08,2640.2465,-3.0,0.23
299,10.92,842.3101,-2.0,0.23
300,5.4,9.396,22.0,0.24
301,13.48,74.7307,-3.0,0.22
302,6.32,19.9403,24.0,0.24
303,13.88,10338.5841,-6.0,0.23
304,6.4,120022.5226,22.0,0.27
305,6.72,16.3831,16.0,0.28
306,4.92,120022.4917,23.0,0.19
307,14.44,720167.8094,-2.0,0.77
308,4.24,29.8834,28.0,0.22
309,3.28,0.0651,31.0,0.25
310,5.2,1.353,18.0,0.25
311,10.12,841.9374,1.0,0.25
312,9.68,497.4299,-1.0,0.25
313,12.24,354258.208,-3.0,0.23
314,4.28,1058837.9972,22.0,0.26
315,10.52,842.0058,-5.0,0.28
316,7.52,4898.8714,3.0,0.29
317,10.0,784903.0366,5.0,0.22
318,5.04,13.6182,28.0,0.22
319,3.88,17.7011,29.0,0.23
320,3.76,19.476,27.0,0.21
321,7.08,14.537,4.0,0.2
322,12.2,0.9173,3.0,0.27
323,5.24,12.5304,28.0,0.25
324,12.04,119084.3144,2.0,0.23
325,9.52,38.5235,0.0,0.22
326,9.8,841.9248,-4.0,0.24
327,7.04,360047.1876,16.0,0.21
328,3.84,26.4792,33.0,0.22
329,9.72,0.3017,-2.0,0.21
330,5.44,32.9378,27.0,0.22
331,8.8,0.1016,0.0,0.22
332,7.24,120041.3681,23.0,0.24
333,6.2,0.1097,23.0,0.23
334,15.24,361943.3668,-12.0,0.31
335,5.88,22.4583,23.0,0.22
336,9.36,459.7824,-4.0,0.25
337,10.76,841.9606,-6.0,0.24
338,5.6,0.1119,26.0,0.23
339,5.2,1054228.1459,13.0,0.22
340,9.44,11.7993,0.0,0.3
341,7.44,45.2713,22.0,0.25
342,10.32,1168.5551,-2.0,0.29
343,6.08,12.1728,24.0,0.31
344,9.8,1166.0076,0.0,0.32
345,9.04,77.0052,0.0,0.28
346,5.48,40.4049,27.0,0.32
347,9.24,434.1178,-2.0,0.26
348,10.16,853.7247,-1.0,0.3
349,6.92,120016.3879,18.0,0.34
350,5.72,1.8741,26.0,0.33
351,6.16,8.7958,22.0,0.25
352,7.24,26.4751,14.0,0.27
353,12.4,1074591.3133,-2.0,0.28
354,12.76,0.0657,-6.0,0.29
355,4.16,33.4885,31.0,0.26
356,12.4,241913.5815,-2.0,0.24
357,11.24,421.069,-4.0,0.27
358,13.88,148.5313,-3.0,0.23
359,8.24,12.0616,-1.0,0.28
360,14.48,360089.9658,-3.0,0.28
361,4.76,28.123,29.0,0.28
362,12.84,119229.8622,-2.0,0.27
363,5.04,10.7502,27.0,0.29
364,9.64,420.9924,1.0,0.26
365,7.56,33888.3107,6.0,0.26
366,14.96,720167.9365,-8.0,0.25
367,9.88,421.585,0.0,0.25
