phase,run_id,env_rank,episode_idx,reward,length,wall_time,avg_pods,avg_latency,execution_time,action_stats
train,maskable_ppo_multi_lat00_42,0,0,11.0,25,2.676118,10.32,98.09116000000002,0.19046711921691895,"[5, 4, 3, 0, 0, 2, 0, 1, 5, 1, 0, 2, 1, 0, 1]"
train,maskable_ppo_multi_lat00_42,0,1,16.0,25,2.919873,7.4,369611.37679999997,0.23484563827514648,"[4, 9, 0, 3, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,2,10.0,25,3.121847,8.2,4864.5931199999995,0.1948707103729248,"[2, 4, 4, 3, 1, 1, 0, 0, 2, 3, 3, 2, 0, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,3,5.0,25,3.314498,8.04,389056.86779999995,0.18848609924316406,"[2, 4, 2, 3, 3, 0, 0, 0, 5, 1, 3, 0, 1, 1, 0]"
train,maskable_ppo_multi_lat00_42,0,4,1.0,25,3.435975,10.28,163006.71724,0.11682677268981934,"[4, 3, 2, 2, 3, 0, 0, 0, 4, 4, 2, 1, 0, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,5,8.0,25,3.592439,8.24,119230.39852000002,0.15182018280029297,"[6, 3, 4, 2, 2, 1, 0, 0, 0, 3, 0, 2, 0, 1, 1]"
train,maskable_ppo_multi_lat00_42,0,6,7.0,25,3.746416,9.4,115.01188,0.15034985542297363,"[1, 4, 1, 4, 1, 4, 0, 0, 1, 2, 2, 1, 2, 2, 0]"
train,maskable_ppo_multi_lat00_42,0,7,3.0,25,3.839576,9.2,452056.29204000003,0.09029412269592285,"[1, 4, 3, 3, 2, 1, 1, 0, 2, 2, 0, 5, 0, 0, 1]"
train,maskable_ppo_multi_lat00_42,0,8,4.0,25,3.94265,9.8,2891.0822399999993,0.1005251407623291,"[4, 7, 3, 1, 1, 0, 0, 1, 2, 3, 2, 1, 0, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,9,4.0,25,4.046279,8.64,842467.1831999997,0.10111594200134277,"[5, 1, 6, 0, 1, 2, 1, 1, 1, 0, 3, 3, 1, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,10,7.0,25,4.152716,8.48,881428.8536399999,0.10349273681640625,"[2, 6, 2, 2, 1, 1, 1, 0, 2, 2, 1, 4, 1, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,11,4.0,25,4.28041,8.76,2567.35716,0.12358260154724121,"[0, 9, 1, 2, 1, 1, 1, 0, 4, 3, 0, 2, 0, 1, 0]"
train,maskable_ppo_multi_lat00_42,0,12,2.0,25,4.446569,9.52,151176.4414,0.16204285621643066,"[4, 1, 3, 3, 1, 2, 0, 0, 3, 3, 2, 1, 2, 0, 0]"
train,maskable_ppo_multi_lat00_42,0,13,10.0,25,4.561288,8.0,23797.321599999996,0.11192536354064941,"[3, 3, 2, 2, 3, 1, 0, 1, 4, 1, 2, 0, 2, 0, 1]"
train,maskable_ppo_multi_lat00_42,0,14,12.0,25,4.716515,7.76,2847.4311199999997,0.150421142578125,"[1, 2, 4, 3, 3, 1, 1, 0, 1, 0, 3, 3, 2, 1, 0]"
train,maskable_ppo_multi_lat00_42,0,15,7.0,25,4.845518,7.52,7.5880800000000015,0.12574553489685059,"[5, 4, 2, 2, 1, 1, 0, 0, 4, 0, 3, 2, 1, 0, 0]"
