episode,avg_pods,avg_latency,reward,execution_time
149,5.6,0.0176,-250.42,0.22
150,8.04,1.21,-1773.22,0.23
151,3.76,11.902,-1297.48,0.19
152,7.44,4.3444,-2554.46,0.31
153,6.12,8308.541,-3000.57,0.36
154,5.52,24.3933,-609.83,0.32
155,3.52,0.0952,-3001.24,0.25
156,10.68,2.5274,-1314.14,0.25
157,8.68,2744.5471,-821.45,0.24
158,6.12,3.8151,-1791.11,0.24
159,11.92,0.0126,-750.29,0.21
160,4.56,26.367,-1659.14,0.22
161,5.44,43.9547,-1470.27,0.37
162,9.84,3547.1877,-1295.41,0.39
163,12.4,32236.7447,-7000.37,0.33
164,6.36,475305.2348,-1534.61,0.37
165,7.52,240443.2216,-2759.17,0.3
166,7.6,77.8082,-5555.82,0.32
167,8.64,32236.8996,-2007.37,0.21
168,5.48,18.1566,-1953.78,0.23
169,9.48,120040.5744,-1501.16,0.19
170,6.2,360040.9168,-1750.26,0.22
171,3.52,26.3897,-5159.2,0.2
172,5.24,4.1053,-352.62,0.2
173,6.8,120057.6986,-973.01,0.21
174,5.56,13.7136,-1342.82,0.21
175,9.4,1.1185,-764.41,0.23
176,6.76,814188.8405,-2874.68,0.23
177,6.68,426.3764,-2554.49,0.21
178,10.32,151318.0016,-500.5,0.2
179,5.12,21.1848,-529.62,0.28
180,5.8,135706.1502,-1471.04,0.37
181,5.0,71406.9944,-1826.07,0.31
182,8.8,1.3471,-520.14,0.27
183,7.12,360803.652,-6284.33,0.25
184,8.72,359697.337,-767.36,0.42
185,5.6,12.3108,-557.75,0.31
186,9.68,421.0009,-502.31,0.28
187,4.68,26.3767,-3909.37,0.41
188,7.08,2.9188,-1282.34,0.37
189,9.08,170642.8558,-3321.85,0.3
190,4.8,8.9195,-1722.92,0.27
191,3.12,1.8171,-2045.0,0.24
192,6.24,43.941,-469.96,0.27
193,4.0,8.8072,-1220.08,0.25
194,5.8,3.6694,-1079.67,0.23
195,8.32,76.4401,-1250.25,0.21
196,7.6,0.017,-1504.43,0.21
197,4.76,4.1423,-1544.24,0.21
198,7.08,359696.6934,-2003.28,0.21
199,9.72,421.7745,-1020.17,0.24
200,7.16,355281.8099,-2051.66,0.26
201,4.64,71401.6665,-1442.51,0.26
202,7.0,104.805,-777.33,0.43
203,6.64,7.1474,-178.68,0.32
204,6.84,79.6099,-1599.28,0.32
205,9.56,420.9732,-1500.6,0.22
206,9.92,0.3138,-258.8,0.28
207,4.36,359713.1032,-1015.66,0.24
208,6.96,1075032.4146,-1334.11,0.2
209,8.36,0.0249,-1500.58,0.22
210,4.52,15.9953,-2001.14,0.25
211,6.84,27.7213,-944.03,0.23
212,5.88,120033.8449,-755.25,0.28
213,6.44,0.4929,-762.31,0.3
214,9.76,9709.9677,-763.89,0.28
215,4.28,475294.3101,-2023.31,0.26
216,4.6,339252.4376,-979.19,0.3
217,4.92,17.2215,-2180.5,0.21
218,10.68,0.0161,-750.38,0.26
219,11.8,439464.6609,-1000.35,0.27
220,4.48,10.5622,-764.03,0.22
221,11.0,0.7388,-1018.32,0.21
222,6.2,38.5431,-845.47,0.21
223,7.92,187865.7078,-1585.45,0.27
224,9.04,0.0273,-751.6,0.31
225,8.48,2.511,-2061.95,0.28
226,4.04,18.0851,-1702.09,0.26
227,7.64,118.6855,-1848.68,0.25
228,9.76,421.2532,-2257.6,0.26
229,11.48,120040.809,-1257.24,0.22
230,7.2,10.5884,-514.7,0.24
231,7.56,886810.7286,-1317.39,0.27
232,6.36,120041.8173,-1733.46,0.91
233,5.08,547567.681,-1822.88,0.28
234,5.64,120027.7714,-1353.4,0.26
235,8.8,2.505,-1062.21,0.28
236,6.0,459151.6138,-1937.96,0.26
237,10.2,1007.1693,-527.02,0.23
238,8.72,855.5988,-1797.82,0.23
239,4.16,19.4924,-737.3,0.24
240,6.48,563251.0049,-1314.17,0.28
241,8.8,1.932,-298.28,0.27
242,9.36,64476.8215,-2336.52,0.25
243,7.0,11.031,-731.83,0.31
244,6.72,1023481.4283,-2153.93,0.24
245,12.56,0.1586,-503.94,0.33
246,13.96,359670.1562,-1395.77,0.35
247,5.36,0.2131,-5.33,0.36
248,13.36,2566.0805,-2002.66,0.38
249,12.96,0.1132,-2.83,0.29
250,5.6,2.3809,-309.5,0.28
251,9.76,1172.4318,-2643.87,0.24
252,6.04,24.7178,-1117.91,0.3
253,7.64,384014.3792,-2501.15,0.26
254,4.88,45.7008,-1142.52,0.29
255,10.36,119087.098,-646.9,0.23
256,7.08,4.8723,-1371.04,0.23
257,8.08,13.4679,-779.11,0.22
258,6.36,45.2599,-1131.5,0.23
259,8.08,56630.6402,-767.97,0.21
260,14.04,5354.7227,-1251.31,0.21
261,7.28,120051.8657,-1205.77,0.24
262,9.52,38.2743,-251.48,0.22
263,4.76,54.5077,-1483.79,0.25
264,5.08,19.3883,-734.71,0.21
265,5.12,8.8662,-721.47,0.24
266,11.6,0.0457,-251.12,0.22
267,8.88,360166.6213,-1753.79,0.2
268,5.76,19.4088,-735.21,0.25
269,7.76,19.5261,-1854.2,0.23
270,4.16,58.4562,-2414.19,0.21
271,7.8,120019.0387,-1340.43,0.26
272,3.92,17.8894,-947.22,0.22
273,9.92,119081.6338,-759.16,0.22
274,4.24,9.0045,-1225.09,0.2
275,7.64,1.7356,-517.33,0.22
276,6.56,647121.0441,-1046.3,0.23
277,5.84,28.1595,-1203.96,0.21
278,10.08,240083.5041,-561.77,0.23
279,6.04,12.875,-571.87,0.22
280,6.08,10.573,-514.31,0.3
281,14.56,0.0417,-751.91,0.39
282,6.64,1022822.0244,-1963.63,0.32
283,6.32,19.3683,-1690.25,0.23
284,13.32,719748.6334,-1513.25,0.23
285,4.84,114731.8909,-829.16,0.24
286,4.84,21.2935,-532.34,0.23
287,10.88,0.0476,-1251.08,0.23
288,3.68,35.2208,-2380.16,0.21
289,10.8,0.4789,-512.94,0.36
290,4.44,26.4964,-1162.23,0.3
291,9.56,360166.9562,-759.15,0.24
292,5.8,0.9056,-272.63,0.25
293,3.88,17.6204,-690.5,0.2
294,10.92,367990.7828,-1334.88,0.27
295,3.92,38.2163,-955.41,0.21
296,9.36,421.2729,-758.08,0.27
297,3.64,28.1488,-953.71,0.19
298,9.0,0.1078,-2.7,0.25
299,5.4,11.9589,-548.95,0.33
300,8.6,0.1004,-252.49,0.33
301,11.32,728157.4607,-1336.78,0.27
302,5.44,26.4908,-513.77,0.28
303,8.36,2.2004,-304.99,0.28
304,4.64,0.4245,-511.42,0.3
305,10.68,0.0475,-1.19,0.29
306,6.8,5.7062,-1102.05,0.29
307,3.36,24.7687,-1970.45,0.24
308,9.04,478243.6039,-2500.74,0.27
309,2.88,17.7121,-1192.76,0.21
310,12.76,720929.2359,-1036.58,0.21
311,5.68,834817.8638,-1315.77,0.24
312,8.36,76.7297,-3007.42,0.27
313,7.96,0.0742,-2.86,0.31
314,10.08,3.0567,-826.41,0.23
315,9.96,6.5852,-411.33,0.29
316,6.32,255646.0578,-1646.53,0.25
317,7.04,71545.8818,-2249.73,0.27
318,12.88,708516.2504,-751.92,0.25
319,7.64,0.5594,-13.98,0.28
320,9.84,238165.0186,-1312.37,0.28
321,3.28,8.8165,-2470.15,0.23
322,7.72,1.101,-530.45,0.27
323,7.4,2.2924,-293.78,0.29
324,6.04,746337.8922,-817.56,0.25
325,5.16,8.896,-222.4,0.29
326,7.2,240055.99,-1467.99,0.27
327,14.08,74.2946,-1251.22,0.26
328,8.36,38.2326,-2000.41,0.25
329,5.48,19.4389,-1235.95,0.27
330,3.96,19.34,-483.5,0.2
331,7.68,3.3453,-556.57,0.2
332,7.16,26.4039,-1190.49,0.23
333,5.6,882385.6696,-1259.38,0.21
